# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Friday: February 10 2017
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
47.2666667,-113.7500000,20170210,"FLATHEAD RIVER BASIN",667,"13B07S","North Fork Jocko","6330",4.1,2.5,164,,36.5,35.5,103,,
48.3000000,-113.3333333,20170210,"FLATHEAD RIVER BASIN",693,"13A26S","Pike Creek","5930",5.3,1.1,482,,28.6,21.2,135,,
47.1833333,-114.3333333,20170210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",4.0,0.9,444,,21.7,14.7,148,,
48.9166667,-114.8666667,20170210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",5.7,1.3,438,,34.7,26.6,130,,
47.0000000,-113.9333333,20170210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",4.7,1.6,294,,26.1,22.8,114,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",352,,"","",123,, 
46.1000000,-113.1333333,20170210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",1.1,0.6,183,,8.5,10.5,81,,
45.8000000,-112.5166667,20170210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",0.7,0.2,350,,5.8,6.0,97,,
46.4166667,-113.4333333,20170210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",1.6,0.5,320,,9.5,9.1,104,,
46.4666667,-113.4000000,20170210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",1.1,0.3,367,,7.6,6.5,117,,
47.0500000,-112.6000000,20170210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",2.8,0.8,350,,15.6,11.7,133,,
47.0833333,-112.7333333,20170210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",3.4,1.4,243,,20.9,23.0,91,,
46.8833333,-113.3166667,20170210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",1.3,0.5,260,,9.4,7.4,127,,
46.8500000,-112.5000000,20170210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",2.3,0.7,329,,13.5,11.5,117,,
46.8666667,-113.2833333,20170210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",1.1,0.6,183,,10.3,9.6,107,,
47.2666667,-113.7500000,20170210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",4.1,2.5,164,,36.5,35.5,103,,
46.1333333,-113.3000000,20170210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",0.9,0.6,150,,8.4,7.5,112,,
46.3500000,-112.2666667,20170210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",1.0,0.5,200,,8.1,9.1,89,,
46.2500000,-113.7666667,20170210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",4.2,0.9,467,,17.8,15.8,113,,
47.0000000,-113.9333333,20170210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",4.7,1.6,294,,26.1,22.8,114,,
46.2666667,-113.1666667,20170210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",2.4,0.9,267,,15.2,15.2,100,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",260,,"","",106,, 
46.1833333,-113.8500000,20170210,"BITTERROOT",433,"13C39S","Daly Creek","5780",1.8,0.6,300,,10.0,9.7,103,,
46.6333333,-114.5833333,20170210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",4.0,1.6,250,,25.6,24.5,104,,
45.6666667,-113.9500000,20170210,"BITTERROOT",638,"13D16S","Moose Creek","6200",2.4,0.9,267,,14.6,14.5,101,,
45.7333333,-114.4833333,20170210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",2.2,0.8,275,,15.6,14.4,108,,
45.7000000,-113.9666667,20170210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",2.5,1.1,227,,12.9,16.3,79,,
46.2500000,-113.7666667,20170210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",4.2,0.9,467,,17.8,15.8,113,,
46.1500000,-114.4500000,20170210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",5.3,1.5,353,,26.9,22.9,117,,
46.1500000,-114.5000000,20170210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",6.8,1.8,378,,35.4,31.9,111,,
,,,,"BITTERROOT",,,Basin Index (%),"","",317,,"","",106,, 
46.9833333,-115.0333333,20170210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",8.7,2.0,435,,39.8,33.4,119,,
47.5333333,-115.7833333,20170210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",4.7,1.5,313,,30.8,26.6,116,,
46.6333333,-114.5833333,20170210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",4.0,1.6,250,,25.6,24.5,104,,
47.4500000,-115.7000000,20170210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",6.1,1.7,359,,32.9,28.9,114,,
48.1333333,-115.6166667,20170210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",7.9,2.6,304,,50.4,39.8,127,,
47.1833333,-114.3333333,20170210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",4.0,0.9,444,,21.7,14.7,148,,
47.0000000,-113.9333333,20170210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",4.7,1.6,294,,26.1,22.8,114,,
47.5500000,-115.8166667,20170210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",2.9,1.6,181,,26.8,26.3,102,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",319,,"","",117,, 
48.3000000,-116.0666667,20170210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",8.3,2.3,361,,56.4,49.5,114,,
48.6833333,-117.1833333,20170210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",7.1,1.2,592,,34.7,25.2,138,,
47.5333333,-115.7833333,20170210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",4.7,1.5,313,,30.8,26.6,116,,
47.4500000,-115.7000000,20170210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",6.1,1.7,359,,32.9,28.9,114,,
47.0833333,-115.9666667,20170210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",8.0,2.6,308,,48.7,41.9,116,,
47.1500000,-116.2666667,20170210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",3.4,1.8,189,,34.3,30.6,112,,
48.0500000,-116.2333333,20170210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",6.0,1.6,375,,36.9,32.3,114,,
47.8833333,-117.0833333,20170210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",4.3,1.3,331,,31.8,24.3,131,,
48.3666667,-116.6333333,20170210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",4.9,1.8,272,,35.7,29.3,122,,
46.9500000,-116.3333333,20170210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",3.2,1.3,246,,23.4,21.0,111,,
47.5500000,-115.8166667,20170210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",2.9,1.6,181,,26.8,26.3,102,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",315,,"","",117,, 
48.6833333,-117.1833333,20170210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",7.1,1.2,592,,34.7,25.2,138,,
48.7166667,-120.6666667,20170210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",4.1,-998,,-997,28.8,-998,,-997,
48.3666667,-119.0833333,20170210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",1.3,1.0,130,,16.6,13.1,127,,
48.6500000,-119.8333333,20170210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",1.0,0.6,167,,14.1,10.1,140,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",336,,"","",135,, 
47.3500000,-120.6833333,20170210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",3.7,1.2,308,,21.1,22.1,95,,
48.2000000,-120.9166667,20170210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",5.5,2.9,190,,53.1,46.7,114,,
42.0166667,-115.0000000,20170210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",0.8,0.6,133,,14.3,11.6,123,,
48.4500000,-120.9166667,20170210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",6.7,2.5,268,,45.6,43.4,105,,
47.9833333,-120.5666667,20170210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",4.0,1.1,364,,25.9,22.3,116,,
47.7500000,-121.1000000,20170210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",7.0,2.5,280,,52.9,55.1,96,,
47.2333333,-120.3000000,20170210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",3.0,0.9,333,,20.1,15.2,132,,
47.2833333,-120.3666667,20170210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",2.9,0.8,362,,21.3,15.2,140,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",269,,"","",110,, 
46.8166667,-121.3333333,20170210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",7.4,2.3,322,,48.9,37.6,130,,
47.5333333,-121.0833333,20170210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",6.1,2.3,265,,39.9,41.0,97,,
46.5500000,-121.1666667,20170210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",5.8,1.5,387,,30.3,21.5,141,,
47.2833333,-120.4833333,20170210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",3.2,1.1,291,,19.6,19.1,103,,
46.3500000,-121.0833333,20170210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",4.2,1.5,280,,23.8,20.6,116,,
46.9000000,-121.4833333,20170210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",10.1,2.7,374,,63.1,48.9,129,,
47.3833333,-121.0666667,20170210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",5.2,2.0,260,,35.9,37.4,96,,
46.6333333,-121.3833333,20170210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",4.3,1.6,269,,33.2,27.2,122,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",309,,"","",116,, 
43.9333333,-110.4500000,20170210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",5.8,0.8,725,,29.3,14.9,197,,
42.9666667,-110.6166667,20170210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",6.1,0.8,762,,27.4,13.7,200,,
42.6500000,-110.8166667,20170210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",4.5,1.0,450,,27.2,16.9,161,,
43.1333333,-110.2000000,20170210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",3.5,0.5,700,,16.9,8.2,206,,
43.3500000,-110.4333333,20170210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",5.2,0.8,650,,26.2,14.5,181,,
44.1333333,-110.8333333,20170210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",6.1,1.5,407,,41.3,25.6,161,,
43.3833333,-110.1333333,20170210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",3.7,0.4,925,,17.8,8.7,205,,
44.2166667,-110.6666667,20170210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",7.1,1.5,473,,39.0,24.8,157,,
43.1666667,-110.1333333,20170210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",4.6,0.7,657,,24.9,12.0,208,,
43.5166667,-110.9166667,20170210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",6.3,1.2,525,,34.8,19.5,178,,
42.5000000,-110.9166667,20170210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",3.8,0.7,543,,21.7,11.4,190,,
42.5333333,-110.6666667,20170210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",5.6,1.1,509,,28.8,16.5,175,,
43.7500000,-110.0500000,20170210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",5.7,1.0,570,,28.0,16.9,166,,
44.1500000,-110.2166667,20170210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",8.5,1.1,773,,33.2,18.5,179,,
42.8166667,-110.8333333,20170210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",5.2,1.3,400,,36.3,23.0,158,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",567,,"","",177,, 
44.5000000,-111.1333333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",5.6,1.4,400,,37.4,26.5,141,,
44.4333333,-112.0000000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",1.3,0.6,217,,14.2,11.1,128,,
44.1333333,-110.8333333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",6.1,1.5,407,,41.3,25.6,161,,
44.4166667,-111.3833333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",2.5,0.8,312,,19.8,13.2,150,,
44.2166667,-110.6666667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",7.1,1.5,473,,39.0,24.8,157,,
44.5833333,-111.1166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",3.8,1.0,380,,26.8,18.4,146,,
43.5166667,-110.9166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",6.3,1.2,525,,34.8,19.5,178,,
43.5666667,-111.2166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",3.5,0.8,438,,25.7,15.3,168,,
42.5166667,-111.9500000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",2.8,0.8,350,,25.2,14.5,174,,
43.2166667,-111.6833333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",2.5,0.7,357,,19.1,11.6,165,,
42.5666667,-111.3000000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",3.6,0.9,400,,25.0,14.4,174,,
42.9500000,-111.3666667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",2.9,0.6,483,,19.5,11.8,165,,
44.6166667,-111.1500000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",2.8,0.8,350,,19.6,14.1,139,,
44.5333333,-111.4166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",4.4,1.1,400,,31.6,20.3,156,,
42.7500000,-112.4833333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",1.9,0.8,238,,20.5,13.4,153,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",394,,"","",157,, 
43.2666667,-115.3500000,20170210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",3.4,0.6,567,,19.6,12.9,152,,
43.7666667,-114.4166667,20170210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",5.0,0.5,1000,,20.6,11.7,176,,
43.6000000,-114.6666667,20170210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",8.1,1.0,810,,28.4,18.1,157,,
43.8833333,-114.6666667,20170210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",5.3,0.7,757,,23.3,13.3,175,,
43.8666667,-114.7166667,20170210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",5.6,0.8,700,,25.1,14.0,179,,
43.6166667,-113.9333333,20170210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",4.5,0.4,1125,,18.7,9.0,208,,
43.7166667,-114.1666667,20170210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",5.3,0.6,883,,20.3,11.1,183,,
43.8166667,-114.2666667,20170210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",8.2,0.8,1025,,28.1,14.7,191,,
43.6333333,-113.9666667,20170210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",4.3,0.6,717,,21.1,11.7,180,,
43.8000000,-114.8500000,20170210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",9.2,1.3,708,,36.7,21.2,173,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",807,,"","",176,, 
43.7500000,-113.9333333,20170210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",6.6,0.6,1100,,24.4,11.2,218,,
