# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Tuesday: February 10 2015
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
47.2666667,-113.7500000,20150210,"FLATHEAD RIVER BASIN",667,"13B07S","North Fork Jocko","6330",4.0,2.5,160,,41.5,35.5,117,,
48.3000000,-113.3333333,20150210,"FLATHEAD RIVER BASIN",693,"13A26S","Pike Creek","5930",2.3,1.1,209,,24.3,21.2,115,,
47.1833333,-114.3333333,20150210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.7,0.9,189,,18.5,14.7,126,,
48.9166667,-114.8666667,20150210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",3.9,1.3,300,,28.0,26.6,105,,
47.0000000,-113.9333333,20150210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",3.0,1.6,188,,28.0,22.8,123,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",225,,"","",118,, 
46.1000000,-113.1333333,20150210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",0.9,0.6,150,,12.4,10.5,118,,
45.8000000,-112.5166667,20150210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",0.2,0.2,100,,5.6,6.0,93,,
46.4166667,-113.4333333,20150210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",0.8,0.5,160,,12.1,9.1,133,,
46.4666667,-113.4000000,20150210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",0.2,0.3,67,,7.5,6.5,115,,
47.0500000,-112.6000000,20150210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",1.1,0.8,138,,11.9,11.7,102,,
47.0833333,-112.7333333,20150210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",2.1,1.4,150,,20.5,23.0,89,,
46.8833333,-113.3166667,20150210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",0.8,0.5,160,,10.2,7.4,138,,
46.8500000,-112.5000000,20150210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",0.9,0.7,129,,13.4,11.5,117,,
46.8666667,-113.2833333,20150210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",0.8,0.6,133,,11.0,9.6,115,,
47.2666667,-113.7500000,20150210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",4.0,2.5,160,,41.5,35.5,117,,
46.1333333,-113.3000000,20150210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",0.4,0.6,67,,10.8,7.5,144,,
46.3500000,-112.2666667,20150210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",0.3,0.5,60,,10.4,9.1,114,,
46.2500000,-113.7666667,20150210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",1.7,0.9,189,,18.3,15.8,116,,
47.0000000,-113.9333333,20150210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",3.0,1.6,188,,28.0,22.8,123,,
46.2666667,-113.1666667,20150210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",1.4,0.9,156,,19.7,15.2,130,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",148,,"","",116,, 
46.1833333,-113.8500000,20150210,"BITTERROOT",433,"13C39S","Daly Creek","5780",0.7,0.6,117,,11.2,9.7,115,,
46.6333333,-114.5833333,20150210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",3.6,1.6,225,,29.4,24.5,120,,
45.6666667,-113.9500000,20150210,"BITTERROOT",638,"13D16S","Moose Creek","6200",1.7,0.9,189,,18.4,14.5,127,,
45.7333333,-114.4833333,20150210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",1.4,0.8,175,,20.0,14.4,139,,
45.7000000,-113.9666667,20150210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",1.3,1.1,118,,17.4,16.3,107,,
46.2500000,-113.7666667,20150210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",1.7,0.9,189,,18.3,15.8,116,,
46.1500000,-114.4500000,20150210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",3.3,1.5,220,,30.6,22.9,134,,
46.1500000,-114.5000000,20150210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",4.5,1.8,250,,39.4,31.9,124,,
,,,,"BITTERROOT",,,Basin Index (%),"","",198,,"","",123,, 
46.9833333,-115.0333333,20150210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",5.1,2.0,255,,33.8,33.4,101,,
47.5333333,-115.7833333,20150210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",4.0,1.5,267,,30.7,26.6,115,,
46.6333333,-114.5833333,20150210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",3.6,1.6,225,,29.4,24.5,120,,
47.4500000,-115.7000000,20150210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",4.0,1.7,235,,28.4,28.9,98,,
48.1333333,-115.6166667,20150210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",7.7,2.6,296,,45.9,39.8,115,,
47.1833333,-114.3333333,20150210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.7,0.9,189,,18.5,14.7,126,,
47.0000000,-113.9333333,20150210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",3.0,1.6,188,,28.0,22.8,123,,
47.5500000,-115.8166667,20150210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",1.9,1.6,119,,24.7,26.3,94,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",230,,"","",110,, 
48.3000000,-116.0666667,20150210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",9.1,2.3,396,,48.9,49.5,99,,
48.6833333,-117.1833333,20150210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",4.1,1.2,342,,24.3,25.2,96,,
47.5333333,-115.7833333,20150210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",4.0,1.5,267,,30.7,26.6,115,,
47.4500000,-115.7000000,20150210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",4.0,1.7,235,,28.4,28.9,98,,
47.0833333,-115.9666667,20150210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",5.1,2.6,196,,38.1,41.9,91,,
47.1500000,-116.2666667,20150210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",3.4,1.8,189,,29.6,30.6,97,,
48.0500000,-116.2333333,20150210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",4.5,1.6,281,,31.0,32.3,96,,
47.8833333,-117.0833333,20150210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",3.9,1.3,300,,24.2,24.3,100,,
48.3666667,-116.6333333,20150210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",6.6,1.8,367,,29.3,29.3,100,,
46.9500000,-116.3333333,20150210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",2.5,1.3,192,,20.2,21.0,96,,
47.5500000,-115.8166667,20150210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",1.9,1.6,119,,24.7,26.3,94,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",263,,"","",98,, 
48.6833333,-117.1833333,20150210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",4.1,1.2,342,,24.3,25.2,96,,
48.7166667,-120.6666667,20150210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",3.1,-998,,-997,30.7,-998,,-997,
48.3666667,-119.0833333,20150210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",2.0,1.0,200,,13.4,13.1,102,,
48.6500000,-119.8333333,20150210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",1.1,0.6,183,,13.0,10.1,129,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",257,,"","",105,, 
47.3500000,-120.6833333,20150210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",1.5,1.2,125,,20.3,22.1,92,,
48.2000000,-120.9166667,20150210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",5.7,2.9,197,,51.9,46.7,111,,
42.0166667,-115.0000000,20150210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",0.8,0.6,133,,14.5,11.6,125,,
48.4500000,-120.9166667,20150210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",6.0,2.5,240,,48.6,43.4,112,,
47.9833333,-120.5666667,20150210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",3.3,1.1,300,,25.7,22.3,115,,
47.7500000,-121.1000000,20150210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",5.4,2.5,216,,56.3,55.1,102,,
47.2333333,-120.3000000,20150210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",2.1,0.9,233,,17.2,15.2,113,,
47.2833333,-120.3666667,20150210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",2.5,0.8,312,,19.3,15.2,127,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",218,,"","",110,, 
46.8166667,-121.3333333,20150210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",5.7,2.3,248,,42.6,37.6,113,,
47.5333333,-121.0833333,20150210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",4.8,2.3,209,,44.5,41.0,109,,
46.5500000,-121.1666667,20150210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",3.4,1.5,227,,26.5,21.5,123,,
47.2833333,-120.4833333,20150210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",1.9,1.1,173,,17.7,19.1,93,,
46.3500000,-121.0833333,20150210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",3.0,1.5,200,,17.0,20.6,83,,
46.9000000,-121.4833333,20150210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",8.1,2.7,300,,52.7,48.9,108,,
47.3833333,-121.0666667,20150210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",3.3,2.0,165,,35.8,37.4,96,,
46.6333333,-121.3833333,20150210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",3.0,1.6,188,,32.5,27.2,119,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",221,,"","",106,, 
43.9333333,-110.4500000,20150210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",1.9,0.8,238,,15.2,14.9,102,,
42.9666667,-110.6166667,20150210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",1.8,0.8,225,,14.4,13.7,105,,
42.6500000,-110.8166667,20150210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",3.2,1.0,320,,21.1,16.9,125,,
43.1333333,-110.2000000,20150210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",1.2,0.5,240,,9.8,8.2,120,,
43.3500000,-110.4333333,20150210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",1.7,0.8,212,,15.3,14.5,106,,
44.1333333,-110.8333333,20150210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",2.9,1.5,193,,24.5,25.6,96,,
43.3833333,-110.1333333,20150210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",0.7,0.4,175,,8.2,8.7,94,,
44.2166667,-110.6666667,20150210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",2.3,1.5,153,,22.7,24.8,92,,
43.1666667,-110.1333333,20150210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",1.3,0.7,186,,13.4,12.0,112,,
43.5166667,-110.9166667,20150210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",3.2,1.2,267,,20.8,19.5,107,,
42.5000000,-110.9166667,20150210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",1.6,0.7,229,,11.3,11.4,99,,
42.5333333,-110.6666667,20150210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",2.9,1.1,264,,20.5,16.5,124,,
43.7500000,-110.0500000,20150210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",2.7,1.0,270,,20.0,16.9,118,,
44.1500000,-110.2166667,20150210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",2.6,1.1,236,,19.0,18.5,103,,
42.8166667,-110.8333333,20150210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",3.4,1.3,262,,23.6,23.0,103,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",232,,"","",106,, 
44.5000000,-111.1333333,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",1.9,1.4,136,,23.0,26.5,87,,
44.4333333,-112.0000000,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",0.4,0.6,67,,6.1,11.1,55,,
44.1333333,-110.8333333,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",2.9,1.5,193,,24.5,25.6,96,,
44.4166667,-111.3833333,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",0.5,0.8,62,,10.7,13.2,81,,
44.2166667,-110.6666667,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",2.3,1.5,153,,22.7,24.8,92,,
44.5833333,-111.1166667,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",1.1,1.0,110,,13.9,18.4,76,,
43.5166667,-110.9166667,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",3.2,1.2,267,,20.8,19.5,107,,
43.5666667,-111.2166667,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",2.1,0.8,262,,16.5,15.3,108,,
42.5166667,-111.9500000,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",1.7,0.8,212,,11.5,14.5,79,,
43.2166667,-111.6833333,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",1.1,0.7,157,,10.1,11.6,87,,
42.5666667,-111.3000000,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",2.1,0.9,233,,15.3,14.4,106,,
42.9500000,-111.3666667,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",1.1,0.6,183,,11.0,11.8,93,,
44.6166667,-111.1500000,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",0.9,0.8,112,,10.8,14.1,77,,
44.5333333,-111.4166667,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",1.4,1.1,127,,15.4,20.3,76,,
42.7500000,-112.4833333,20150210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",1.8,0.8,225,,11.4,13.4,85,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",169,,"","",88,, 
43.2666667,-115.3500000,20150210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",2.8,0.6,467,,14.4,12.9,112,,
43.7666667,-114.4166667,20150210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",2.0,0.5,400,,10.2,11.7,87,,
43.6000000,-114.6666667,20150210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",3.3,1.0,330,,16.3,18.1,90,,
43.8833333,-114.6666667,20150210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",2.6,0.7,371,,14.7,13.3,111,,
43.8666667,-114.7166667,20150210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",3.0,0.8,375,,16.8,14.0,120,,
43.6166667,-113.9333333,20150210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",1.5,0.4,375,,7.9,9.0,88,,
43.7166667,-114.1666667,20150210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",2.0,0.6,333,,10.6,11.1,95,,
43.8166667,-114.2666667,20150210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",2.4,0.8,300,,12.6,14.7,86,,
43.6333333,-113.9666667,20150210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",1.9,0.6,317,,10.0,11.7,85,,
43.8000000,-114.8500000,20150210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",4.5,1.3,346,,25.0,21.2,118,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",356,,"","",101,, 
43.7500000,-113.9333333,20150210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",2.5,0.6,417,,11.5,11.2,103,,
