# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Wednesday: February 10 2021
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
47.1833333,-114.3333333,20210210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",2.2,0.9,244,,17.2,14.7,117,,
47.0000000,-113.9333333,20210210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",2.8,1.6,175,,20.6,22.8,90,,
47.5500000,-115.8166667,20210210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",3.2,1.6,200,,20.6,26.3,78,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",172,,"","",95,, 
48.3000000,-116.0666667,20210210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",2.9,2.3,126,,40.5,49.5,82,,
48.6833333,-117.1833333,20210210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",1.0,1.2,83,,24.1,25.2,96,,
47.5333333,-115.7833333,20210210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",3.9,1.5,260,,27.1,26.6,102,,
47.4500000,-115.7000000,20210210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",2.6,1.7,153,,27.9,28.9,97,,
47.0833333,-115.9666667,20210210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",5.5,2.6,212,,40.6,41.9,97,,
47.1500000,-116.2666667,20210210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",4.2,1.8,233,,27.5,30.6,90,,
48.0500000,-116.2333333,20210210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",2.1,1.6,131,,27.2,32.3,84,,
47.8833333,-117.0833333,20210210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",-999,1.3,,-997,-999,24.3,,-997,
48.3666667,-116.6333333,20210210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",0.4,1.8,22,,25.8,29.3,88,,
46.9500000,-116.3333333,20210210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",2.1,1.3,162,,19.4,21.0,92,,
47.5500000,-115.8166667,20210210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",3.2,1.6,200,,20.6,26.3,78,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",160,,"","",90,, 
48.6833333,-117.1833333,20210210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",1.0,1.2,83,,24.1,25.2,96,,
48.7166667,-120.6666667,20210210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",3.1,-998,,-997,34.7,-998,,-997,
48.3666667,-119.0833333,20210210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",1.2,1.0,120,,13.0,13.1,99,,
48.6500000,-119.8333333,20210210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",1.5,0.6,250,,13.0,10.1,129,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",132,,"","",104,, 
47.3500000,-120.6833333,20210210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",1.3,1.2,108,,21.9,22.1,99,,
48.2000000,-120.9166667,20210210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",0.6,2.9,21,,43.6,46.7,93,,
42.0166667,-115.0000000,20210210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",0.6,0.6,100,,8.2,11.6,71,,
48.4500000,-120.9166667,20210210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",2.8,2.5,112,,48.2,43.4,111,,
47.9833333,-120.5666667,20210210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",1.0,1.1,91,,24.6,22.3,110,,
47.7500000,-121.1000000,20210210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",5.7,2.5,228,,57.0,55.1,103,,
47.2333333,-120.3000000,20210210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",0.5,0.9,56,,16.3,15.2,107,,
47.2833333,-120.3666667,20210210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",0.7,0.8,88,,16.3,15.2,107,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",106,,"","",102,, 
46.8166667,-121.3333333,20210210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",2.2,2.3,96,,41.7,37.6,111,,
47.5333333,-121.0833333,20210210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",3.5,2.3,152,,43.0,41.0,105,,
46.5500000,-121.1666667,20210210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",1.0,1.5,67,,21.8,21.5,101,,
47.2833333,-120.4833333,20210210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",0.9,1.1,82,,19.6,19.1,103,,
46.3500000,-121.0833333,20210210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",0.6,1.5,40,,15.5,20.6,75,,
46.9000000,-121.4833333,20210210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",1.4,2.7,52,,47.1,48.9,96,,
47.3833333,-121.0666667,20210210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",-999,2.0,,-997,-999,37.4,,-997,
46.6333333,-121.3833333,20210210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",2.4,1.6,150,,29.9,27.2,110,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",92,,"","",101,, 
43.9333333,-110.4500000,20210210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",1.3,0.8,162,,14.1,14.9,95,,
42.9666667,-110.6166667,20210210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",0.9,0.8,112,,10.0,13.7,73,,
42.6500000,-110.8166667,20210210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",2.1,1.0,210,,15.6,16.9,92,,
43.1333333,-110.2000000,20210210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",1.2,0.5,240,,6.4,8.2,78,,
43.3500000,-110.4333333,20210210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",1.7,0.8,212,,12.7,14.5,88,,
44.1333333,-110.8333333,20210210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",2.3,1.5,153,,22.1,25.6,86,,
43.3833333,-110.1333333,20210210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",0.8,0.4,200,,7.6,8.7,87,,
44.2166667,-110.6666667,20210210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",2.5,1.5,167,,21.4,24.8,86,,
43.1666667,-110.1333333,20210210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",1.9,0.7,271,,10.0,12.0,83,,
43.5166667,-110.9166667,20210210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",2.1,1.2,175,,18.0,19.5,92,,
42.5000000,-110.9166667,20210210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",0.9,0.7,129,,8.7,11.4,76,,
42.5333333,-110.6666667,20210210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",2.5,1.1,227,,14.9,16.5,90,,
43.7500000,-110.0500000,20210210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",3.0,1.0,300,,17.8,16.9,105,,
44.1500000,-110.2166667,20210210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",1.4,1.1,127,,10.5,18.5,57,,
42.8166667,-110.8333333,20210210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",2.5,1.3,192,,17.2,23.0,75,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",188,,"","",84,, 
44.5000000,-111.1333333,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",2.4,1.4,171,,21.3,26.5,80,,
44.4333333,-112.0000000,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",-999,0.6,,-997,7.1,11.1,64,,
44.1333333,-110.8333333,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",2.3,1.5,153,,22.1,25.6,86,,
44.4166667,-111.3833333,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",0.4,0.8,50,,10.5,13.2,80,,
44.2166667,-110.6666667,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",2.5,1.5,167,,21.4,24.8,86,,
44.5833333,-111.1166667,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",1.6,1.0,160,,14.4,18.4,78,,
43.5166667,-110.9166667,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",2.1,1.2,175,,18.0,19.5,92,,
43.5666667,-111.2166667,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",1.3,0.8,162,,15.2,15.3,99,,
42.5166667,-111.9500000,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",1.4,0.8,175,,8.9,14.5,61,,
43.2166667,-111.6833333,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",0.6,0.7,86,,8.7,11.6,75,,
42.5666667,-111.3000000,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",1.4,0.9,156,,10.6,14.4,74,,
42.9500000,-111.3666667,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",0.9,0.6,150,,9.1,11.8,77,,
44.6166667,-111.1500000,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",1.1,0.8,138,,12.1,14.1,86,,
44.5333333,-111.4166667,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",0.9,1.1,82,,14.3,20.3,70,,
42.7500000,-112.4833333,20210210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",0.8,0.8,100,,7.9,13.4,59,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",142,,"","",79,, 
43.2666667,-115.3500000,20210210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",0.1,0.6,17,,10.7,12.9,83,,
43.7666667,-114.4166667,20210210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",0.2,0.5,40,,9.1,11.7,78,,
43.6000000,-114.6666667,20210210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",0.6,1.0,60,,12.5,18.1,69,,
43.8833333,-114.6666667,20210210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",0.2,0.7,29,,9.7,13.3,73,,
43.8666667,-114.7166667,20210210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",0.5,0.8,62,,10.4,14.0,74,,
43.6166667,-113.9333333,20210210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",-999,0.4,,-997,5.3,9.0,59,,
43.7166667,-114.1666667,20210210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",0.3,0.6,50,,7.2,11.1,65,,
43.8166667,-114.2666667,20210210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",0.2,0.8,25,,9.2,14.7,63,,
43.6333333,-113.9666667,20210210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",0.5,0.6,83,,9.1,11.7,78,,
43.8000000,-114.8500000,20210210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",0.5,1.3,38,,17.7,21.2,83,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",45,,"","",73,, 
43.7500000,-113.9333333,20210210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",0.7,0.6,117,,9.0,11.2,80,,
