,,,,"OWYHEE MALHEUR",,,Basin Index (%),"","",23,,"","",100,, 
45.2166667,-117.2000000,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",302,"17D02S","Aneroid Lake #2","7400",0.5,1.1,45,,26.5,20.9,127,,
45.1500000,-118.2166667,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",331,"18D09S","Beaver Reservoir","5150",0.3,0.7,43,,14.3,13.9,103,,
44.8333333,-118.1833333,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",361,"18E05S","Bourne","5850",0.4,0.9,44,,17.2,17.1,101,,
45.1833333,-118.5500000,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",422,"18D08S","County Line","4830",0.1,0.7,14,,9.6,10.1,95,,
44.8666667,-118.1166667,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",464,"18E03S","Eilertson Meadows","5510",0.3,0.8,38,,16.9,14.5,117,,
44.7666667,-118.3166667,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",494,"18E08S","Gold Center","5410",0.2,0.6,33,,15.5,12.6,123,,
45.2666667,-117.6833333,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",647,"17D06S","Moss Springs","5760",0.6,1.3,46,,23.2,24.0,97,,
45.2666667,-117.1666667,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",653,"17D18S","Mt. Howard","7910",0.5,1.0,50,,22.3,18.9,118,,
45.0000000,-117.1666667,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",736,"17D08S","Schneider Meadows","5400",0.2,1.6,12,,26.1,26.7,98,,
45.0833333,-117.5500000,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",812,"17D07S","Taylor Green","5740",0.4,1.2,33,,15.9,19.2,83,,
45.0666667,-118.1500000,20130210,"GRAND RONDE, POWDER, BURNT, IMNAHA",873,"18D21S","Wolf Creek","5630",0.2,0.8,25,,14.1,14.5,97,,
,,,,"GRAND RONDE, POWDER, BURNT, IMNAHA",,,Basin Index (%),"","",35,,"","",105,, 
44.3000000,-115.2333333,20130210,"CLEARWATER AND SALMON",312,"15E11S","Banner Summit","7040",0.0,1.2,0,,22.7,21.0,108,,
44.4666667,-112.9833333,20130210,"CLEARWATER AND SALMON",318,"12E08S","Beagle Springs","8850",0.3,0.4,75,,5.7,6.8,84,,
44.9500000,-116.1500000,20130210,"CLEARWATER AND SALMON",319,"16E11S","Bear Basin","5350",0.0,1.0,0,,20.4,17.2,119,,
44.6333333,-115.8000000,20130210,"CLEARWATER AND SALMON",338,"15E02S","Big Creek Summit","6560",0.0,1.3,0,,24.6,24.9,99,,
45.0500000,-116.1333333,20130210,"CLEARWATER AND SALMON",370,"16D09S","Brundage Reservoir","6250",0.0,1.5,0,,31.8,25.8,123,,
46.7666667,-115.3000000,20130210,"CLEARWATER AND SALMON",411,"15C16S","Cool Creek","6280",1.4,2.5,56,,39.7,39.8,100,,
46.5666667,-115.2833333,20130210,"CLEARWATER AND SALMON",425,"15C09S","Crater Meadows","5960",1.3,2.0,65,,39.4,35.2,112,,
45.1666667,-113.5833333,20130210,"CLEARWATER AND SALMON",436,"13D19S","Darkhorse Lake","8945",0.6,1.0,60,,20.2,19.1,106,,
44.5500000,-115.5666667,20130210,"CLEARWATER AND SALMON",439,"15E04S","Deadwood Summit","6860",0.1,1.8,6,,32.4,31.0,105,,
46.8333333,-116.1166667,20130210,"CLEARWATER AND SALMON",466,"16C20S","Elk Butte","5690",0.6,2.0,30,,31.8,32.9,97,,
43.8833333,-114.6666667,20130210,"CLEARWATER AND SALMON",489,"14F17S","Galena","7470",0.0,0.7,0,,15.1,13.3,114,,
43.8666667,-114.7166667,20130210,"CLEARWATER AND SALMON",490,"14F12S","Galena Summit","8780",0.0,0.8,0,,14.7,14.0,105,,
46.4833333,-115.6333333,20130210,"CLEARWATER AND SALMON",520,"15C06S","Hemlock Butte","5810",0.6,2.1,29,,34.7,35.7,97,,
46.9833333,-115.0333333,20130210,"CLEARWATER AND SALMON",530,"15C10S","Hoodoo Basin","6050",0.9,2.0,45,,36.3,33.4,109,,
45.0000000,-113.4500000,20130210,"CLEARWATER AND SALMON",576,"13E23S","Lemhi Ridge","8100",0.2,0.5,40,,5.7,8.6,66,,
46.6333333,-114.5833333,20130210,"CLEARWATER AND SALMON",588,"14C05S","Lolo Pass","5240",0.8,1.6,50,,26.2,24.5,107,,
47.0833333,-115.9666667,20130210,"CLEARWATER AND SALMON",600,"15B14S","Lost Lake","6110",1.1,2.6,42,,40.7,41.9,97,,
44.4333333,-113.3166667,20130210,"CLEARWATER AND SALMON",620,"13E18S","Meadow Lake","9150",0.3,0.6,50,,12.0,11.6,103,,
44.4666667,-114.4833333,20130210,"CLEARWATER AND SALMON",627,"14E01S","Mill Creek Summit","8800",0.0,0.7,0,,13.0,13.1,99,,
44.4166667,-113.4000000,20130210,"CLEARWATER AND SALMON",636,"13E06S","Moonshine","7440",0.0,0.6,0,,8.5,8.8,97,,
45.6666667,-113.9500000,20130210,"CLEARWATER AND SALMON",638,"13D16S","Moose Creek","6200",0.5,0.9,56,,13.9,14.5,96,,
44.8500000,-114.2666667,20130210,"CLEARWATER AND SALMON",639,"14E04S","Morgan Creek","7600",0.0,0.6,0,,12.0,10.7,112,,
45.7000000,-115.2333333,20130210,"CLEARWATER AND SALMON",650,"15D06S","Mountain Meadows","6320",0.6,1.0,60,,19.7,17.9,110,,
45.7333333,-114.4833333,20130210,"CLEARWATER AND SALMON",662,"14D02S","Nez Perce Camp","5650",0.3,0.8,38,,13.8,14.4,96,,
45.7000000,-113.9666667,20130210,"CLEARWATER AND SALMON",727,"13D22S","Saddle Mtn.","7940",0.5,1.1,45,,14.1,16.3,87,,
46.4666667,-114.6333333,20130210,"CLEARWATER AND SALMON",735,"14C04S","Savage Pass","6190",0.9,1.3,69,,27.5,21.5,128,,
45.1833333,-115.9666667,20130210,"CLEARWATER AND SALMON",740,"15D01S","Secesh Summit","6540",0.0,1.4,0,,23.2,23.0,101,,
46.5666667,-115.7500000,20130210,"CLEARWATER AND SALMON",747,"15C04S","Shanghi Summit","4600",0.3,1.7,18,,29.8,28.7,104,,
46.9500000,-116.3333333,20130210,"CLEARWATER AND SALMON",752,"16C01S","Sherwin","3200",0.3,1.3,23,,18.9,21.0,90,,
44.7666667,-116.2500000,20130210,"CLEARWATER AND SALMON",782,"16E05S","Squaw Flat","6240",0.0,1.3,0,,30.1,21.2,142,,
46.1500000,-114.4500000,20130210,"CLEARWATER AND SALMON",835,"14C13S","Twelvemile Creek","5600",0.7,1.5,47,,23.6,22.9,103,,
46.1500000,-114.5000000,20130210,"CLEARWATER AND SALMON",836,"14C12S","Twin Lakes","6400",1.1,1.8,61,,32.3,31.9,101,,
43.8000000,-114.8500000,20130210,"CLEARWATER AND SALMON",845,"14F04S","Vienna Mine","8960",0.0,1.3,0,,22.4,21.2,106,,
45.0666667,-116.4500000,20130210,"CLEARWATER AND SALMON",855,"16D08S","West Branch","5560",0.0,1.2,0,,24.7,21.6,114,,
,,,,"CLEARWATER AND SALMON",,,Basin Index (%),"","",30,,"","",105,, 
45.1833333,-119.2500000,20130210,"UMATILLA, WALLA WALLA, WILLOW",304,"19D02S","Arbuckle Mtn","5770",0.2,1.2,17,,20.6,17.5,118,,
45.3666667,-118.4666667,20130210,"UMATILLA, WALLA WALLA, WILLOW",362,"18D20S","Bowman Springs","4530",0.0,0.6,0,,13.6,12.5,109,,
45.5500000,-118.4500000,20130210,"UMATILLA, WALLA WALLA, WILLOW",470,"18D04S","Emigrant Springs","3800",0.1,0.9,11,,17.0,16.7,102,,
45.7000000,-118.1000000,20130210,"UMATILLA, WALLA WALLA, WILLOW",523,"18D19S","High Ridge","4920",0.2,1.5,13,,27.9,26.7,104,,
46.1166667,-117.8500000,20130210,"UMATILLA, WALLA WALLA, WILLOW",824,"17C05S","Touchet","5530",0.4,1.6,25,,33.9,31.7,107,,
,,,,"UMATILLA, WALLA WALLA, WILLOW",,,Basin Index (%),"","",16,,"","",108,, 
45.1833333,-119.2500000,20130210,"DESCHUTES, CROOKED, JOHN DAY",304,"19D02S","Arbuckle Mtn","5770",0.2,1.2,17,,20.6,17.5,118,,
44.2500000,-118.5166667,20130210,"DESCHUTES, CROOKED, JOHN DAY",357,"18E16S","Blue Mountain Spring","5870",0.4,1.0,40,,17.9,17.9,100,,
43.5833333,-122.0666667,20130210,"DESCHUTES, CROOKED, JOHN DAY",388,"22F03S","Cascade Summit","5100",0.5,1.9,26,,40.4,37.8,107,,
43.2333333,-121.8000000,20130210,"DESCHUTES, CROOKED, JOHN DAY",395,"21F22S","Chemult Alternate","4850",0.0,1.0,0,,16.3,15.7,104,,
44.4500000,-119.9333333,20130210,"DESCHUTES, CROOKED, JOHN DAY",440,"19E03S","Derr.","5850",0.1,0.9,11,,16.9,14.8,114,,
44.4166667,-121.8500000,20130210,"DESCHUTES, CROOKED, JOHN DAY",526,"21E06S","Hogg Pass","4790",0.6,1.9,32,,46.5,45.5,102,,
43.8000000,-121.9500000,20130210,"DESCHUTES, CROOKED, JOHN DAY",545,"21F21S","Irish Taylor","5540",0.7,2.1,33,,38.1,38.6,99,,
45.2666667,-118.8500000,20130210,"DESCHUTES, CROOKED, JOHN DAY",605,"18D06S","Lucky Strike","4970",0.0,0.7,0,,15.0,12.9,116,,
43.5166667,-121.9833333,20130210,"DESCHUTES, CROOKED, JOHN DAY",660,"21F10S","New Crescent Lake","4910",0.2,1.2,17,,23.6,23.1,102,,
44.4333333,-120.3333333,20130210,"DESCHUTES, CROOKED, JOHN DAY",671,"20E02S","Ochoco Meadows","5430",0.0,0.8,0,,15.4,14.6,105,,
44.2666667,-119.0166667,20130210,"DESCHUTES, CROOKED, JOHN DAY",789,"19E07S","Starr Ridge","5250",0.1,0.6,17,,10.1,10.0,101,,
44.1500000,-121.6333333,20130210,"DESCHUTES, CROOKED, JOHN DAY",815,"21E13S","Three Creeks Meadow","5690",0.0,1.5,0,,25.2,25.5,99,,
44.6500000,-118.4333333,20130210,"DESCHUTES, CROOKED, JOHN DAY",821,"18E09S","Tipton","5150",0.3,0.6,50,,11.9,12.9,92,,
,,,,"DESCHUTES, CROOKED, JOHN DAY",,,Basin Index (%),"","",20,,"","",104,, 
45.1000000,-119.5000000,20130210,"LOWER COLUMBIA, HOOD RIVER",608,"19D03S","Madison Butte","5150",0.1,0.5,20,,9.8,8.9,110,,
45.4333333,-121.8500000,20130210,"LOWER COLUMBIA, HOOD RIVER",351,"21D33S","Blazed Alder","3650",1.2,3.9,31,,67.6,68.9,98,,
45.1833333,-121.6833333,20130210,"LOWER COLUMBIA, HOOD RIVER",401,"21D12S","Clear Lake","3810",0.1,1.5,7,,23.9,26.5,90,,
45.6166667,-121.7000000,20130210,"LOWER COLUMBIA, HOOD RIVER",504,"21D01S","Greenpoint","3310",0.9,2.5,36,,41.6,44.4,94,,
45.5500000,-122.0000000,20130210,"LOWER COLUMBIA, HOOD RIVER",666,"22D02S","North Fork","3060",1.9,4.2,45,,94.3,83.8,113,,
45.4666667,-121.7000000,20130210,"LOWER COLUMBIA, HOOD RIVER",712,"21D04S","Red Hill","4410",1.4,3.8,37,,66.9,64.9,103,,
,,,,"LOWER COLUMBIA, HOOD RIVER",,,Basin Index (%),"","",34,,"","",102,, 
43.4500000,-122.1333333,20130210,"WILLAMETTE",801,"22F14S","Summit Lake","5610",0.8,2.2,36,,44.6,40.5,110,,
43.8000000,-121.9500000,20130210,"WILLAMETTE",545,"21F21S","Irish Taylor","5540",0.7,2.1,33,,38.1,38.6,99,,
43.5833333,-122.0666667,20130210,"WILLAMETTE",388,"22F03S","Cascade Summit","5100",0.5,1.9,26,,40.4,37.8,107,,
43.9000000,-122.0333333,20130210,"WILLAMETTE",719,"22F43S","Roaring River","4950",0.8,2.2,36,,43.8,39.6,111,,
43.6666667,-122.5666667,20130210,"WILLAMETTE",529,"22F42S","Holland Meadows","4930",0.9,2.2,41,,48.9,42.0,116,,
44.2166667,-121.8666667,20130210,"WILLAMETTE",619,"21E07S","Mckenzie","4770",0.9,3.1,29,,57.0,54.5,105,,
44.4166667,-121.8500000,20130210,"WILLAMETTE",526,"21E06S","Hogg Pass","4790",0.6,1.9,32,,46.5,45.5,102,,
43.6166667,-122.1166667,20130210,"WILLAMETTE",729,"22F04S","Salt Creek Falls","4220",0.6,2.2,27,,43.7,41.2,106,,
45.2500000,-121.7333333,20130210,"WILLAMETTE",655,"21D35S","Mud Ridge","4070",0.5,2.4,21,,41.4,39.9,104,,
44.6166667,-122.2333333,20130210,"WILLAMETTE",584,"22E09S","Little Meadows","4020",1.9,3.9,49,,72.0,66.4,108,,
45.1833333,-121.6833333,20130210,"WILLAMETTE",401,"21D12S","Clear Lake","3810",0.1,1.5,7,,23.9,26.5,90,,
44.4333333,-121.9500000,20130210,"WILLAMETTE",733,"21E05S","Santiam Jct.","3740",0.8,2.3,35,,50.1,43.2,116,,
44.5166667,-122.0833333,20130210,"WILLAMETTE",434,"22E08S","Daly Lake","3690",0.7,2.8,25,,46.4,48.9,95,,
44.3833333,-122.1666667,20130210,"WILLAMETTE",552,"22E07S","Jump Off Joe","3520",1.0,2.6,38,,55.5,47.7,116,,
45.0333333,-121.9333333,20130210,"WILLAMETTE",687,"21D14S","Peavine Ridge","3420",0.6,2.3,26,,39.8,37.8,105,,
45.1000000,-121.7500000,20130210,"WILLAMETTE",398,"21D13S","Clackamas Lake","3400",0.4,2.0,20,,31.1,32.6,95,,
45.5500000,-123.3666667,20130210,"WILLAMETTE",726,"23D01S","Saddle Mountain","3110",1.4,3.6,39,,59.8,60.5,99,,
43.6666667,-122.2166667,20130210,"WILLAMETTE",710,"22F05S","Railroad Overpass","2680",0.5,1.4,36,,35.0,29.8,117,,
44.6000000,-121.9666667,20130210,"WILLAMETTE",614,"21E04S","Marion Forks","2590",1.2,2.6,46,,47.9,48.4,99,,
45.5333333,-123.3000000,20130210,"WILLAMETTE",743,"23D02S","Seine Creek","2060",1.3,2.5,52,,49.1,44.7,110,,
45.2500000,-123.2833333,20130210,"WILLAMETTE",1084,"23D03S","Miller Woods","420",0.9,-998,,-997,35.6,-998,,-997,
,,,,"WILLAMETTE",,,Basin Index (%),"","",34,,"","",106,, 
46.1500000,-122.1500000,20130210,"LEWIS, COWLITZ",553,"22C09S","June Lake","3440",3.0,5.7,53,,109.3,99.4,110,,
46.2666667,-121.9666667,20130210,"LEWIS, COWLITZ",591,"21C26S","Lone Pine","3930",1.5,3.7,41,,72.8,57.6,126,,
46.7833333,-121.7500000,20130210,"LEWIS, COWLITZ",679,"21C35S","Paradise","5130",1.7,3.8,45,,72.8,67.2,108,,
46.6166667,-121.3833333,20130210,"LEWIS, COWLITZ",692,"21C33S","Pigtail Peak","5800",1.2,3.1,39,,45.0,46.4,97,,
46.3500000,-121.5166667,20130210,"LEWIS, COWLITZ",702,"21C14S","Potato Hill","4510",0.6,2.4,25,,43.2,38.3,113,,
46.2000000,-122.2500000,20130210,"LEWIS, COWLITZ",748,"22C10S","Sheep Canyon","3990",2.4,4.2,57,,98.3,71.9,137,,
46.1833333,-121.9333333,20130210,"LEWIS, COWLITZ",776,"21C20S","Spencer Meadow","3400",0.9,3.6,25,,62.2,59.5,105,,
46.2666667,-122.1833333,20130210,"LEWIS, COWLITZ",777,"22C12S","Spirit Lake","3520",1.0,3.2,31,,57.2,52.1,110,,
46.3500000,-121.0833333,20130210,"LEWIS, COWLITZ",599,"21C39S","Lost Horse","5120",0.2,1.5,13,,21.3,20.6,103,,
46.1000000,-121.7666667,20130210,"LEWIS, COWLITZ",804,"21C13S","Surprise Lakes","4290",1.3,3.4,38,,68.8,57.7,119,,
,,,,"LEWIS, COWLITZ",,,Basin Index (%),"","",40,,"","",114,, 
47.0166667,-121.4666667,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",418,"21B13S","Corral Pass","5800",0.5,2.0,25,,34.0,33.2,102,,
47.2833333,-121.4666667,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",897,"21B59S","Meadows Pass","3230",1.2,3.2,38,,51.8,56.1,92,,
47.3500000,-121.5666667,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",898,"21B21S","Mount Gardner","2920",2.0,3.2,62,,55.5,58.4,95,,
47.3333333,-121.4666667,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",899,"21B20S","Tinkham Creek","2990",1.7,3.3,52,,58.5,61.1,96,,
47.2833333,-121.6666667,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",420,"21B42S","Cougar Mountain","3200",1.8,2.6,69,,53.0,53.8,99,,
47.3666667,-121.4500000,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",672,"21B55S","Olallie Meadows","4030",2.1,3.9,54,,71.1,71.9,99,,
48.5166667,-120.7333333,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",711,"20A09S","Rainy Pass","4890",0.8,2.1,38,,37.0,33.5,110,,
47.1666667,-121.4166667,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",1068,"21B31S","Sawmill Ridge","4640",0.8,-998,,-997,37.4,-998,,-997,
47.2666667,-121.3333333,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",788,"21B10S","Stampede Pass","3850",1.1,2.8,39,,45.4,53.0,86,,
48.5333333,-120.9833333,20130210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",817,"20A07S","Thunder Basin","4320",0.8,2.1,38,,46.1,43.5,106,,
,,,,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",,,Basin Index (%),"","",48,,"","",97,,
