# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Monday: February 10 2020
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
48.2000000,-120.9166667,20200210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",3.4,2.9,117,,46.4,46.7,99,,
42.0166667,-115.0000000,20200210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",2.1,0.6,350,,11.9,11.6,103,,
48.4500000,-120.9166667,20200210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",4.9,2.5,196,,46.6,43.4,107,,
47.9833333,-120.5666667,20200210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",2.7,1.1,245,,21.0,22.3,94,,
47.7500000,-121.1000000,20200210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",10.9,2.5,436,,69.3,55.1,126,,
47.2333333,-120.3000000,20200210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",0.6,0.9,67,,12.5,15.2,82,,
47.2833333,-120.3666667,20200210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",0.6,0.8,75,,12.2,15.2,80,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",215,,"","",104,, 
46.8166667,-121.3333333,20200210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",6.3,2.3,274,,46.3,37.6,123,,
47.5333333,-121.0833333,20200210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",6.8,2.3,296,,48.3,41.0,118,,
46.5500000,-121.1666667,20200210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",3.0,1.5,200,,22.8,21.5,106,,
47.2833333,-120.4833333,20200210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",1.2,1.1,109,,16.9,19.1,88,,
46.3500000,-121.0833333,20200210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",0.6,1.5,40,,14.1,20.6,68,,
46.9000000,-121.4833333,20200210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",7.6,2.7,281,,50.3,48.9,103,,
47.3833333,-121.0666667,20200210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",6.2,2.0,310,,42.2,37.4,113,,
46.6333333,-121.3833333,20200210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",6.4,1.6,400,,33.1,27.2,122,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",254,,"","",108,, 
43.9333333,-110.4500000,20200210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",1.5,0.8,188,,12.5,14.9,84,,
42.9666667,-110.6166667,20200210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",1.7,0.8,212,,11.4,13.7,83,,
42.6500000,-110.8166667,20200210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",4.5,1.0,450,,21.8,16.9,129,,
43.1333333,-110.2000000,20200210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",1.3,0.5,260,,7.5,8.2,91,,
43.3500000,-110.4333333,20200210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",1.6,0.8,200,,12.4,14.5,86,,
44.1333333,-110.8333333,20200210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",2.1,1.5,140,,23.5,25.6,92,,
43.3833333,-110.1333333,20200210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",2.1,0.4,525,,8.2,8.7,94,,
44.2166667,-110.6666667,20200210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",1.6,1.5,107,,21.7,24.8,88,,
43.1666667,-110.1333333,20200210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",1.8,0.7,257,,13.3,12.0,111,,
43.5166667,-110.9166667,20200210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",3.3,1.2,275,,20.1,19.5,103,,
42.5000000,-110.9166667,20200210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",2.1,0.7,300,,11.7,11.4,103,,
42.5333333,-110.6666667,20200210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",4.3,1.1,391,,19.1,16.5,116,,
43.7500000,-110.0500000,20200210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",2.8,1.0,280,,17.8,16.9,105,,
44.1500000,-110.2166667,20200210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",1.7,1.1,155,,16.6,18.5,90,,
42.8166667,-110.8333333,20200210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",5.6,1.3,431,,26.5,23.0,115,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",264,,"","",100,, 
44.5000000,-111.1333333,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",2.6,1.4,186,,23.5,26.5,89,,
44.4333333,-112.0000000,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",1.2,0.6,200,,10.9,11.1,98,,
44.1333333,-110.8333333,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",2.1,1.5,140,,23.5,25.6,92,,
44.4166667,-111.3833333,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",1.5,0.8,188,,12.1,13.2,92,,
44.2166667,-110.6666667,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",1.6,1.5,107,,21.7,24.8,88,,
44.5833333,-111.1166667,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",1.5,1.0,150,,13.6,18.4,74,,
43.5166667,-110.9166667,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",3.3,1.2,275,,20.1,19.5,103,,
43.5666667,-111.2166667,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",1.8,0.8,225,,15.3,15.3,100,,
42.5166667,-111.9500000,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",1.5,0.8,188,,12.6,14.5,87,,
43.2166667,-111.6833333,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",0.9,0.7,129,,9.9,11.6,85,,
42.5666667,-111.3000000,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",2.6,0.9,289,,15.1,14.4,105,,
42.9500000,-111.3666667,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",1.5,0.6,250,,10.3,11.8,87,,
44.6166667,-111.1500000,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",1.6,0.8,200,,12.6,14.1,89,,
44.5333333,-111.4166667,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",1.8,1.1,164,,16.0,20.3,79,,
42.7500000,-112.4833333,20200210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",1.5,0.8,188,,10.8,13.4,81,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",186,,"","",90,, 
43.2666667,-115.3500000,20200210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",0.8,0.6,133,,10.2,12.9,79,,
43.7666667,-114.4166667,20200210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",0.1,0.5,20,,7.0,11.7,60,,
43.6000000,-114.6666667,20200210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",0.4,1.0,40,,10.1,18.1,56,,
43.8833333,-114.6666667,20200210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",0.8,0.7,114,,9.5,13.3,71,,
43.8666667,-114.7166667,20200210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",1.4,0.8,175,,11.4,14.0,81,,
43.6166667,-113.9333333,20200210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",0.6,0.4,150,,5.6,9.0,62,,
43.7166667,-114.1666667,20200210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",0.3,0.6,50,,6.6,11.1,59,,
43.8166667,-114.2666667,20200210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",0.4,0.8,50,,8.4,14.7,57,,
43.6333333,-113.9666667,20200210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",0.2,0.6,33,,6.8,11.7,58,,
43.8000000,-114.8500000,20200210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",1.8,1.3,138,,17.9,21.2,84,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",93,,"","",68,, 
43.7500000,-113.9333333,20200210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",0.6,0.6,100,,7.1,11.2,63,,
