# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Sunday: February 10 2019
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
47.2666667,-113.7500000,20190210,"FLATHEAD RIVER BASIN",667,"13B07S","North Fork Jocko","6330",1.6,2.5,64,,35.0,35.5,99,,
48.3000000,-113.3333333,20190210,"FLATHEAD RIVER BASIN",693,"13A26S","Pike Creek","5930",1.2,1.1,109,,18.6,21.2,88,,
47.1833333,-114.3333333,20190210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.2,0.9,133,,16.0,14.7,109,,
48.9166667,-114.8666667,20190210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",1.1,1.3,85,,22.6,26.6,85,,
47.0000000,-113.9333333,20190210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.5,1.6,94,,20.8,22.8,91,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",93,,"","",89,, 
46.1000000,-113.1333333,20190210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",0.6,0.6,100,,9.4,10.5,90,,
45.8000000,-112.5166667,20190210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",1.1,0.2,550,,7.4,6.0,123,,
46.4166667,-113.4333333,20190210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",0.7,0.5,140,,9.9,9.1,109,,
46.4666667,-113.4000000,20190210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",0.3,0.3,100,,7.0,6.5,108,,
47.0500000,-112.6000000,20190210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",1.2,0.8,150,,9.0,11.7,77,,
47.0833333,-112.7333333,20190210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",0.9,1.4,64,,14.2,23.0,62,,
46.8833333,-113.3166667,20190210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",0.9,0.5,180,,9.5,7.4,128,,
46.8500000,-112.5000000,20190210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",0.9,0.7,129,,10.3,11.5,90,,
46.8666667,-113.2833333,20190210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",0.8,0.6,133,,10.9,9.6,114,,
47.2666667,-113.7500000,20190210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",1.6,2.5,64,,35.0,35.5,99,,
46.1333333,-113.3000000,20190210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",0.5,0.6,83,,7.4,7.5,99,,
46.3500000,-112.2666667,20190210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",0.5,0.5,100,,10.7,9.1,118,,
46.2500000,-113.7666667,20190210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",1.0,0.9,111,,14.3,15.8,91,,
47.0000000,-113.9333333,20190210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.5,1.6,94,,20.8,22.8,91,,
46.2666667,-113.1666667,20190210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",0.7,0.9,78,,16.2,15.2,107,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",105,,"","",95,, 
46.1833333,-113.8500000,20190210,"BITTERROOT",433,"13C39S","Daly Creek","5780",0.8,0.6,133,,8.7,9.7,90,,
46.6333333,-114.5833333,20190210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",1.2,1.6,75,,23.4,24.5,96,,
45.6666667,-113.9500000,20190210,"BITTERROOT",638,"13D16S","Moose Creek","6200",1.1,0.9,122,,11.8,14.5,81,,
45.7333333,-114.4833333,20190210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",0.3,0.8,38,,14.1,14.4,98,,
45.7000000,-113.9666667,20190210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",1.6,1.1,145,,13.6,16.3,83,,
46.2500000,-113.7666667,20190210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",1.0,0.9,111,,14.3,15.8,91,,
46.1500000,-114.4500000,20190210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",2.0,1.5,133,,25.4,22.9,111,,
46.1500000,-114.5000000,20190210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",1.8,1.8,100,,29.9,31.9,94,,
,,,,"BITTERROOT",,,Basin Index (%),"","",107,,"","",94,, 
46.9833333,-115.0333333,20190210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",2.2,2.0,110,,28.7,33.4,86,,
47.5333333,-115.7833333,20190210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",1.5,1.5,100,,22.2,26.6,83,,
46.6333333,-114.5833333,20190210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",1.2,1.6,75,,23.4,24.5,96,,
47.4500000,-115.7000000,20190210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",1.0,1.7,59,,23.3,28.9,81,,
48.1333333,-115.6166667,20190210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",2.5,2.6,96,,32.5,39.8,82,,
47.1833333,-114.3333333,20190210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.2,0.9,133,,16.0,14.7,109,,
47.0000000,-113.9333333,20190210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.5,1.6,94,,20.8,22.8,91,,
47.5500000,-115.8166667,20190210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",1.4,1.6,88,,17.2,26.3,65,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",93,,"","",85,, 
48.3000000,-116.0666667,20190210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",2.5,2.3,109,,35.5,49.5,72,,
48.6833333,-117.1833333,20190210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",1.5,1.2,125,,21.6,25.2,86,,
47.5333333,-115.7833333,20190210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",1.5,1.5,100,,22.2,26.6,83,,
47.4500000,-115.7000000,20190210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",1.0,1.7,59,,23.3,28.9,81,,
47.0833333,-115.9666667,20190210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",2.5,2.6,96,,33.7,41.9,80,,
47.1500000,-116.2666667,20190210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",-999,1.8,,-997,-999,30.6,,-997,
48.0500000,-116.2333333,20190210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",1.9,1.6,119,,25.5,32.3,79,,
47.8833333,-117.0833333,20190210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",0.8,1.3,62,,22.8,24.3,94,,
48.3666667,-116.6333333,20190210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",2.3,1.8,128,,23.3,29.3,80,,
46.9500000,-116.3333333,20190210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",-999,1.3,,-997,-999,21.0,,-997,
47.5500000,-115.8166667,20190210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",1.4,1.6,88,,17.2,26.3,65,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",99,,"","",79,, 
48.6833333,-117.1833333,20190210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",1.5,1.2,125,,21.6,25.2,86,,
48.7166667,-120.6666667,20190210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",0.5,-998,,-997,26.0,-998,,-997,
48.3666667,-119.0833333,20190210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",0.4,1.0,40,,8.7,13.1,66,,
48.6500000,-119.8333333,20190210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",0.3,0.6,50,,6.2,10.1,61,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",79,,"","",75,, 
47.3500000,-120.6833333,20190210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",0.8,1.2,67,,20.3,22.1,92,,
48.2000000,-120.9166667,20190210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",0.7,2.9,24,,41.2,46.7,88,,
42.0166667,-115.0000000,20190210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",1.8,0.6,300,,15.8,11.6,136,,
48.4500000,-120.9166667,20190210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",1.0,2.5,40,,40.3,43.4,93,,
47.9833333,-120.5666667,20190210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",0.4,1.1,36,,17.3,22.3,78,,
47.7500000,-121.1000000,20190210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",1.8,2.5,72,,53.2,55.1,97,,
47.2333333,-120.3000000,20190210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",1.7,0.9,189,,14.8,15.2,97,,
47.2833333,-120.3666667,20190210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",1.6,0.8,200,,14.2,15.2,93,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",78,,"","",94,, 
46.8166667,-121.3333333,20190210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",1.5,2.3,65,,33.4,37.6,89,,
47.5333333,-121.0833333,20190210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",1.1,2.3,48,,37.3,41.0,91,,
46.5500000,-121.1666667,20190210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",1.6,1.5,107,,18.9,21.5,88,,
47.2833333,-120.4833333,20190210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",0.6,1.1,55,,16.9,19.1,88,,
46.3500000,-121.0833333,20190210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",1.6,1.5,107,,14.9,20.6,72,,
46.9000000,-121.4833333,20190210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",2.5,2.7,93,,42.9,48.9,88,,
47.3833333,-121.0666667,20190210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",0.7,2.0,35,,32.3,37.4,86,,
46.6333333,-121.3833333,20190210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",1.4,1.6,88,,22.9,27.2,84,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",73,,"","",87,, 
43.9333333,-110.4500000,20190210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",1.9,0.8,238,,13.0,14.9,87,,
42.9666667,-110.6166667,20190210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",1.5,0.8,188,,10.7,13.7,78,,
42.6500000,-110.8166667,20190210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",2.0,1.0,200,,16.6,16.9,98,,
43.1333333,-110.2000000,20190210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",1.1,0.5,220,,7.0,8.2,85,,
43.3500000,-110.4333333,20190210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",1.9,0.8,238,,12.7,14.5,88,,
44.1333333,-110.8333333,20190210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",2.2,1.5,147,,21.6,25.6,84,,
43.3833333,-110.1333333,20190210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",1.1,0.4,275,,6.9,8.7,79,,
44.2166667,-110.6666667,20190210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",2.5,1.5,167,,20.9,24.8,84,,
43.1666667,-110.1333333,20190210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",1.4,0.7,200,,10.5,12.0,88,,
43.5166667,-110.9166667,20190210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",3.7,1.2,308,,19.2,19.5,98,,
42.5000000,-110.9166667,20190210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",1.5,0.7,214,,10.3,11.4,90,,
42.5333333,-110.6666667,20190210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",1.8,1.1,164,,15.8,16.5,96,,
43.7500000,-110.0500000,20190210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",1.7,1.0,170,,16.0,16.9,95,,
44.1500000,-110.2166667,20190210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",1.8,1.1,164,,15.1,18.5,82,,
42.8166667,-110.8333333,20190210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",2.2,1.3,169,,21.2,23.0,92,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",197,,"","",89,, 
44.5000000,-111.1333333,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",4.1,1.4,293,,23.8,26.5,90,,
44.4333333,-112.0000000,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",3.7,0.6,617,,13.1,11.1,118,,
44.1333333,-110.8333333,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",2.2,1.5,147,,21.6,25.6,84,,
44.4166667,-111.3833333,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",2.4,0.8,300,,13.9,13.2,105,,
44.2166667,-110.6666667,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",2.5,1.5,167,,20.9,24.8,84,,
44.5833333,-111.1166667,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",2.7,1.0,270,,14.3,18.4,78,,
43.5166667,-110.9166667,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",3.7,1.2,308,,19.2,19.5,98,,
43.5666667,-111.2166667,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",2.0,0.8,250,,14.4,15.3,94,,
42.5166667,-111.9500000,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",3.8,0.8,475,,14.9,14.5,103,,
43.2166667,-111.6833333,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",2.6,0.7,371,,11.6,11.6,100,,
42.5666667,-111.3000000,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",2.6,0.9,289,,13.9,14.4,97,,
42.9500000,-111.3666667,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",2.6,0.6,433,,12.6,11.8,107,,
44.6166667,-111.1500000,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",1.9,0.8,238,,9.7,14.1,69,,
44.5333333,-111.4166667,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",4.0,1.1,364,,19.1,20.3,94,,
42.7500000,-112.4833333,20190210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",3.2,0.8,400,,14.9,13.4,111,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",303,,"","",93,, 
43.2666667,-115.3500000,20190210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",2.0,0.6,333,,10.3,12.9,80,,
43.7666667,-114.4166667,20190210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",2.3,0.5,460,,9.6,11.7,82,,
43.6000000,-114.6666667,20190210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",3.0,1.0,300,,14.2,18.1,78,,
43.8833333,-114.6666667,20190210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",1.4,0.7,200,,9.4,13.3,71,,
43.8666667,-114.7166667,20190210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",2.0,0.8,250,,12.1,14.0,86,,
43.6166667,-113.9333333,20190210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",2.3,0.4,575,,8.8,9.0,98,,
43.7166667,-114.1666667,20190210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",2.3,0.6,383,,11.1,11.1,100,,
43.8166667,-114.2666667,20190210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",2.5,0.8,312,,12.0,14.7,82,,
43.6333333,-113.9666667,20190210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",3.8,0.6,633,,11.8,11.7,101,,
43.8000000,-114.8500000,20190210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",2.3,1.3,177,,17.9,21.2,84,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",327,,"","",85,, 
43.7500000,-113.9333333,20190210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",3.6,0.6,600,,11.4,11.2,102,,
