43.8000000,-121.9500000,20160210,"DESCHUTES, CROOKED, JOHN DAY",545,"21F21S","Irish Taylor","5540",0.6,2.1,29,,41.9,38.6,109,,
45.2666667,-118.8500000,20160210,"DESCHUTES, CROOKED, JOHN DAY",605,"18D06S","Lucky Strike","4970",0.6,0.7,86,,12.7,12.9,98,,
43.5166667,-121.9833333,20160210,"DESCHUTES, CROOKED, JOHN DAY",660,"21F10S","New Crescent Lake","4910",0.6,1.2,50,,29.2,23.1,126,,
44.4333333,-120.3333333,20160210,"DESCHUTES, CROOKED, JOHN DAY",671,"20E02S","Ochoco Meadows","5430",0.2,0.8,25,,18.4,14.6,126,,
44.2666667,-119.0166667,20160210,"DESCHUTES, CROOKED, JOHN DAY",789,"19E07S","Starr Ridge","5250",0.2,0.6,33,,11.7,10.0,117,,
44.1500000,-121.6333333,20160210,"DESCHUTES, CROOKED, JOHN DAY",815,"21E13S","Three Creeks Meadow","5690",0.1,1.5,7,,27.8,25.5,109,,
44.6500000,-118.4333333,20160210,"DESCHUTES, CROOKED, JOHN DAY",821,"18E09S","Tipton","5150",0.6,0.6,100,,15.0,12.9,116,,
,,,,"DESCHUTES, CROOKED, JOHN DAY",,,Basin Index (%),"","",44,,"","",111,, 
45.1000000,-119.5000000,20160210,"LOWER COLUMBIA, HOOD RIVER",608,"19D03S","Madison Butte","5150",0.1,0.5,20,,8.5,8.9,96,,
45.4333333,-121.8500000,20160210,"LOWER COLUMBIA, HOOD RIVER",351,"21D33S","Blazed Alder","3650",3.6,3.9,92,,82.0,68.9,119,,
45.1833333,-121.6833333,20160210,"LOWER COLUMBIA, HOOD RIVER",401,"21D12S","Clear Lake","3810",0.6,1.5,40,,29.7,26.5,112,,
45.6166667,-121.7000000,20160210,"LOWER COLUMBIA, HOOD RIVER",504,"21D01S","Greenpoint","3310",2.5,2.5,100,,59.0,44.4,133,,
45.5500000,-122.0000000,20160210,"LOWER COLUMBIA, HOOD RIVER",666,"22D02S","North Fork","3060",4.3,4.2,102,,105.2,83.8,126,,
45.4666667,-121.7000000,20160210,"LOWER COLUMBIA, HOOD RIVER",712,"21D04S","Red Hill","4410",3.3,3.8,87,,75.7,64.9,117,,
,,,,"LOWER COLUMBIA, HOOD RIVER",,,Basin Index (%),"","",88,,"","",121,, 
43.4500000,-122.1333333,20160210,"WILLAMETTE",801,"22F14S","Summit Lake","5610",0.9,2.2,41,,47.0,40.5,116,,
43.8000000,-121.9500000,20160210,"WILLAMETTE",545,"21F21S","Irish Taylor","5540",0.6,2.1,29,,41.9,38.6,109,,
43.5833333,-122.0666667,20160210,"WILLAMETTE",388,"22F03S","Cascade Summit","5100",0.8,1.9,42,,44.2,37.8,117,,
43.9000000,-122.0333333,20160210,"WILLAMETTE",719,"22F43S","Roaring River","4950",0.8,2.2,36,,44.1,39.6,111,,
43.6666667,-122.5666667,20160210,"WILLAMETTE",529,"22F42S","Holland Meadows","4930",0.4,2.2,18,,49.7,42.0,118,,
44.2166667,-121.8666667,20160210,"WILLAMETTE",619,"21E07S","Mckenzie","4770",1.7,3.1,55,,57.4,54.5,105,,
44.4166667,-121.8500000,20160210,"WILLAMETTE",526,"21E06S","Hogg Pass","4790",1.2,1.9,63,,39.6,45.5,87,,
43.6166667,-122.1166667,20160210,"WILLAMETTE",729,"22F04S","Salt Creek Falls","4220",0.6,2.2,27,,49.1,41.2,119,,
45.2500000,-121.7333333,20160210,"WILLAMETTE",655,"21D35S","Mud Ridge","4070",1.6,2.4,67,,47.4,39.9,119,,
44.6166667,-122.2333333,20160210,"WILLAMETTE",584,"22E09S","Little Meadows","4020",2.5,3.9,64,,74.1,66.4,112,,
45.1833333,-121.6833333,20160210,"WILLAMETTE",401,"21D12S","Clear Lake","3810",0.6,1.5,40,,29.7,26.5,112,,
44.4333333,-121.9500000,20160210,"WILLAMETTE",733,"21E05S","Santiam Jct.","3740",1.3,2.3,57,,46.1,43.2,107,,
44.5166667,-122.0833333,20160210,"WILLAMETTE",434,"22E08S","Daly Lake","3690",1.8,2.8,64,,50.4,48.9,103,,
44.3833333,-122.1666667,20160210,"WILLAMETTE",552,"22E07S","Jump Off Joe","3520",1.4,2.6,54,,55.3,47.7,116,,
45.0333333,-121.9333333,20160210,"WILLAMETTE",687,"21D14S","Peavine Ridge","3420",1.2,2.3,52,,40.4,37.8,107,,
45.1000000,-121.7500000,20160210,"WILLAMETTE",398,"21D13S","Clackamas Lake","3400",1.1,2.0,55,,37.4,32.6,115,,
45.5500000,-123.3666667,20160210,"WILLAMETTE",726,"23D01S","Saddle Mountain","3110",3.4,3.6,94,,81.9,60.5,135,,
43.6666667,-122.2166667,20160210,"WILLAMETTE",710,"22F05S","Railroad Overpass","2680",0.3,1.4,21,,35.8,29.8,120,,
44.6000000,-121.9666667,20160210,"WILLAMETTE",614,"21E04S","Marion Forks","2590",1.5,2.6,58,,51.6,48.4,107,,
45.5333333,-123.3000000,20160210,"WILLAMETTE",743,"23D02S","Seine Creek","2060",2.1,2.5,84,,58.1,44.7,130,,
45.2500000,-123.2833333,20160210,"WILLAMETTE",1084,"23D03S","Miller Woods","420",1.9,-998,,-997,52.9,-998,,-997,
,,,,"WILLAMETTE",,,Basin Index (%),"","",54,,"","",113,, 
46.1500000,-122.1500000,20160210,"LEWIS, COWLITZ",553,"22C09S","June Lake","3440",4.2,5.7,74,,120.4,99.4,121,,
46.2666667,-121.9666667,20160210,"LEWIS, COWLITZ",591,"21C26S","Lone Pine","3930",2.6,3.7,70,,74.1,57.6,129,,
46.7833333,-121.7500000,20160210,"LEWIS, COWLITZ",679,"21C35S","Paradise","5130",3.8,3.8,100,,91.8,67.2,137,,
46.6166667,-121.3833333,20160210,"LEWIS, COWLITZ",692,"21C33S","Pigtail Peak","5800",2.8,3.1,90,,56.6,46.4,122,,
46.3500000,-121.5166667,20160210,"LEWIS, COWLITZ",702,"21C14S","Potato Hill","4510",1.7,2.4,71,,50.5,38.3,132,,
46.2000000,-122.2500000,20160210,"LEWIS, COWLITZ",748,"22C10S","Sheep Canyon","3990",2.9,4.2,69,,98.9,71.9,138,,
46.1833333,-121.9333333,20160210,"LEWIS, COWLITZ",776,"21C20S","Spencer Meadow","3400",2.3,3.6,64,,69.2,59.5,116,,
46.2666667,-122.1833333,20160210,"LEWIS, COWLITZ",777,"22C12S","Spirit Lake","3520",2.0,3.2,62,,66.4,52.1,127,,
46.3500000,-121.0833333,20160210,"LEWIS, COWLITZ",599,"21C39S","Lost Horse","5120",0.6,1.5,40,,20.3,20.6,99,,
46.1000000,-121.7666667,20160210,"LEWIS, COWLITZ",804,"21C13S","Surprise Lakes","4290",2.5,3.4,74,,75.7,57.7,131,,
,,,,"LEWIS, COWLITZ",,,Basin Index (%),"","",73,,"","",127,, 
47.0166667,-121.4666667,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",418,"21B13S","Corral Pass","5800",1.7,2.0,85,,40.0,33.2,120,,
47.2833333,-121.4666667,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",897,"21B59S","Meadows Pass","3230",2.7,3.2,84,,73.6,56.1,131,,
47.3500000,-121.5666667,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",898,"21B21S","Mount Gardner","2920",2.7,3.2,84,,73.1,58.4,125,,
47.3333333,-121.4666667,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",899,"21B20S","Tinkham Creek","2990",3.0,3.3,91,,78.9,61.1,129,,
47.2833333,-121.6666667,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",420,"21B42S","Cougar Mountain","3200",2.3,2.6,88,,71.9,53.8,134,,
47.3666667,-121.4500000,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",672,"21B55S","Olallie Meadows","4030",2.8,3.9,72,,90.4,71.9,126,,
48.5166667,-120.7333333,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",711,"20A09S","Rainy Pass","4890",1.4,2.1,67,,41.8,33.5,125,,
47.1666667,-121.4166667,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",1068,"21B31S","Sawmill Ridge","4640",1.4,-998,,-997,45.6,-998,,-997,
47.2666667,-121.3333333,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",788,"21B10S","Stampede Pass","3850",2.9,2.8,104,,64.4,53.0,122,,
48.5333333,-120.9833333,20160210,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",817,"20A07S","Thunder Basin","4320",1.4,2.1,67,,55.3,43.5,127,,
,,,,"WHITE, GREEN, CEDAR, SKYKOMISH, SNOQUALMI, BAKER, SKAGIT",,,Basin Index (%),"","",83,,"","",127,,
