# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Thursday: February 10 2011
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Prcp_md_amt                        current total precipitation from the beginning of the month to the current date (inches)
# 10 Prcp_md_avg                        month to date precipitation Average (inches)
# 11 Prcp_md_pctavg                     current month to date precipitation as percent of Average
# 12 Prcp_md_pctavg_flag                month to date precipitation validity code
# 13 Prec_wd_amt                        water year to date precipitation (inches)
# 14 Prec_wd_avg                        water year to date precipitation Average (inches)
# 15 Prec_wd_pct                        water year to date precipitation as percent of Average
# 16 Prec_wd_pct_flag                   water year to date precipitation validity code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Prcp_md_amt,Prcp_md_avg,Prcp_md_pctavg,Prcp_md_pctavg_flag,Prec_wd_amt,Prec_wd_avg,Prec_wd_pct,Prec_wd_pct_flag, 
47.2666667,-113.7500000,20110210,"FLATHEAD RIVER BASIN",667,"13B07S","North Fork Jocko","6330",3.5,2.5,140,,45.2,35.5,127,,
48.3000000,-113.3333333,20110210,"FLATHEAD RIVER BASIN",693,"13A26S","Pike Creek","5930",1.8,1.1,164,,24.9,21.2,117,,
47.1833333,-114.3333333,20110210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.6,0.9,178,,18.1,14.7,123,,
48.9166667,-114.8666667,20110210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",1.3,1.3,100,,34.4,26.6,129,,
47.0000000,-113.9333333,20110210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.9,1.6,119,,33.0,22.8,145,,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",138,,"","",127,, 
46.1000000,-113.1333333,20110210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",1.4,0.6,233,,11.6,10.5,110,,
45.8000000,-112.5166667,20110210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",0.5,0.2,250,,7.0,6.0,117,,
46.4166667,-113.4333333,20110210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",1.3,0.5,260,,11.8,9.1,130,,
46.4666667,-113.4000000,20110210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",0.9,0.3,300,,7.9,6.5,122,,
47.0500000,-112.6000000,20110210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",0.8,0.8,100,,12.9,11.7,110,,
47.0833333,-112.7333333,20110210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",1.1,1.4,79,,22.6,23.0,98,,
46.8833333,-113.3166667,20110210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",1.1,0.5,220,,9.6,7.4,130,,
46.8500000,-112.5000000,20110210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",1.0,0.7,143,,14.8,11.5,129,,
46.8666667,-113.2833333,20110210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",1.2,0.6,200,,12.7,9.6,132,,
47.2666667,-113.7500000,20110210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",3.5,2.5,140,,45.2,35.5,127,,
46.1333333,-113.3000000,20110210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",0.9,0.6,150,,8.5,7.5,113,,
46.3500000,-112.2666667,20110210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",0.9,0.5,180,,11.1,9.1,122,,
46.2500000,-113.7666667,20110210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",1.9,0.9,211,,20.1,15.8,127,,
47.0000000,-113.9333333,20110210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.9,1.6,119,,33.0,22.8,145,,
46.2666667,-113.1666667,20110210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",1.8,0.9,200,,18.4,15.2,121,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",160,,"","",123,, 
46.1833333,-113.8500000,20110210,"BITTERROOT",433,"13C39S","Daly Creek","5780",1.0,0.6,167,,11.7,9.7,121,,
46.6333333,-114.5833333,20110210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",1.8,1.6,112,,28.2,24.5,115,,
45.6666667,-113.9500000,20110210,"BITTERROOT",638,"13D16S","Moose Creek","6200",1.0,0.9,111,,18.4,14.5,127,,
45.7333333,-114.4833333,20110210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",1.7,0.8,212,,19.7,14.4,137,,
45.7000000,-113.9666667,20110210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",1.2,1.1,109,,19.9,16.3,122,,
46.2500000,-113.7666667,20110210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",1.9,0.9,211,,20.1,15.8,127,,
46.1500000,-114.4500000,20110210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",2.4,1.5,160,,27.5,22.9,120,,
46.1500000,-114.5000000,20110210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",3.3,1.8,183,,37.7,31.9,118,,
,,,,"BITTERROOT",,,Basin Index (%),"","",155,,"","",122,, 
46.9833333,-115.0333333,20110210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",2.1,2.0,105,,37.2,33.4,111,,
47.5333333,-115.7833333,20110210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",1.9,1.5,127,,31.5,26.6,118,,
46.6333333,-114.5833333,20110210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",1.8,1.6,112,,28.2,24.5,115,,
47.4500000,-115.7000000,20110210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",1.2,1.7,71,,29.9,28.9,103,,
48.1333333,-115.6166667,20110210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",1.7,2.6,65,,47.8,39.8,120,,
47.1833333,-114.3333333,20110210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",1.6,0.9,178,,18.1,14.7,123,,
47.0000000,-113.9333333,20110210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",1.9,1.6,119,,33.0,22.8,145,,
47.5500000,-115.8166667,20110210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",2.8,1.6,175,,33.4,26.3,127,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",111,,"","",119,, 
48.3000000,-116.0666667,20110210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",1.2,2.3,52,,54.2,49.5,109,,
48.6833333,-117.1833333,20110210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",0.5,1.2,42,,26.3,25.2,104,,
47.5333333,-115.7833333,20110210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",1.9,1.5,127,,31.5,26.6,118,,
47.4500000,-115.7000000,20110210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",1.2,1.7,71,,29.9,28.9,103,,
47.0833333,-115.9666667,20110210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",3.1,2.6,119,,48.9,41.9,117,,
47.1500000,-116.2666667,20110210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",1.9,1.8,106,,36.5,30.6,119,,
48.0500000,-116.2333333,20110210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",0.7,1.6,44,,37.1,32.3,115,,
47.8833333,-117.0833333,20110210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",0.3,1.3,23,,30.8,24.3,127,,
48.3666667,-116.6333333,20110210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",0.9,1.8,50,,29.0,29.3,99,,
46.9500000,-116.3333333,20110210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",1.0,1.3,77,,23.9,21.0,114,,
47.5500000,-115.8166667,20110210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",2.8,1.6,175,,33.4,26.3,127,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",83,,"","",114,, 
48.6833333,-117.1833333,20110210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",0.5,1.2,42,,26.3,25.2,104,,
48.7166667,-120.6666667,20110210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",3.2,-998,,-997,36.1,-998,,-997,
48.3666667,-119.0833333,20110210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",0.5,1.0,50,,10.4,13.1,79,,
48.6500000,-119.8333333,20110210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",0.4,0.6,67,,9.3,10.1,92,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",50,,"","",95,, 
47.3500000,-120.6833333,20110210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",1.4,1.2,117,,20.5,22.1,93,,
48.2000000,-120.9166667,20110210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",3.6,2.9,124,,44.8,46.7,96,,
42.0166667,-115.0000000,20110210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",0.8,0.6,133,,16.6,11.6,143,,
48.4500000,-120.9166667,20110210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",1.9,2.5,76,,44.4,43.4,102,,
47.9833333,-120.5666667,20110210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",0.8,1.1,73,,21.7,22.3,97,,
47.7500000,-121.1000000,20110210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",3.6,2.5,144,,56.3,55.1,102,,
47.2333333,-120.3000000,20110210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",0.7,0.9,78,,15.6,15.2,103,,
47.2833333,-120.3666667,20110210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",0.3,0.8,38,,14.9,15.2,98,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",105,,"","",101,, 
46.8166667,-121.3333333,20110210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",1.0,2.3,43,,38.8,37.6,103,,
47.5333333,-121.0833333,20110210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",2.4,2.3,104,,37.9,41.0,92,,
46.5500000,-121.1666667,20110210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",0.5,1.5,33,,19.3,21.5,90,,
47.2833333,-120.4833333,20110210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",1.5,1.1,136,,19.9,19.1,104,,
46.3500000,-121.0833333,20110210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",0.3,1.5,20,,16.5,20.6,80,,
46.9000000,-121.4833333,20110210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",1.3,2.7,48,,49.5,48.9,101,,
47.3833333,-121.0666667,20110210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",1.5,2.0,75,,36.3,37.4,97,,
46.6333333,-121.3833333,20110210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",0.9,1.6,56,,31.6,27.2,116,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",63,,"","",99,, 
43.9333333,-110.4500000,20110210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",0.6,0.8,75,,17.5,14.9,117,,
42.9666667,-110.6166667,20110210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",0.6,0.8,75,,15.4,13.7,112,,
42.6500000,-110.8166667,20110210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",1.5,1.0,150,,26.2,16.9,155,,
43.1333333,-110.2000000,20110210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",0.6,0.5,120,,9.5,8.2,116,,
43.3500000,-110.4333333,20110210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",0.7,0.8,88,,16.7,14.5,115,,
44.1333333,-110.8333333,20110210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",1.1,1.5,73,,28.2,25.6,110,,
43.3833333,-110.1333333,20110210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",1.0,0.4,250,,11.2,8.7,129,,
44.2166667,-110.6666667,20110210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",0.6,1.5,40,,25.1,24.8,101,,
43.1666667,-110.1333333,20110210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",1.0,0.7,143,,14.8,12.0,123,,
43.5166667,-110.9166667,20110210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",0.9,1.2,75,,23.0,19.5,118,,
42.5000000,-110.9166667,20110210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",0.4,0.7,57,,15.9,11.4,139,,
42.5333333,-110.6666667,20110210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",1.4,1.1,127,,25.0,16.5,152,,
43.7500000,-110.0500000,20110210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",1.6,1.0,160,,22.8,16.9,135,,
44.1500000,-110.2166667,20110210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",0.7,1.1,64,,19.9,18.5,108,,
42.8166667,-110.8333333,20110210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",1.3,1.3,100,,29.3,23.0,127,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",97,,"","",123,, 
44.5000000,-111.1333333,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",1.0,1.4,71,,30.0,26.5,113,,
44.4333333,-112.0000000,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",0.3,0.6,50,,15.5,11.1,140,,
44.1333333,-110.8333333,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",1.1,1.5,73,,28.2,25.6,110,,
44.4166667,-111.3833333,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",0.4,0.8,50,,15.9,13.2,120,,
44.2166667,-110.6666667,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",0.6,1.5,40,,25.1,24.8,101,,
44.5833333,-111.1166667,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",0.5,1.0,50,,20.7,18.4,112,,
43.5166667,-110.9166667,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",0.9,1.2,75,,23.0,19.5,118,,
43.5666667,-111.2166667,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",0.7,0.8,88,,19.5,15.3,127,,
42.5166667,-111.9500000,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",0.2,0.8,25,,20.4,14.5,141,,
43.2166667,-111.6833333,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",0.4,0.7,57,,14.9,11.6,128,,
42.5666667,-111.3000000,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",0.5,0.9,56,,19.8,14.4,138,,
42.9500000,-111.3666667,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",0.2,0.6,33,,14.9,11.8,126,,
44.6166667,-111.1500000,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",0.6,0.8,75,,16.2,14.1,115,,
44.5333333,-111.4166667,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",0.9,1.1,82,,24.4,20.3,120,,
42.7500000,-112.4833333,20110210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",0.3,0.8,38,,17.6,13.4,131,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",59,,"","",120,, 
43.2666667,-115.3500000,20110210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",0.2,0.6,33,,16.4,12.9,127,,
43.7666667,-114.4166667,20110210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",0.1,0.5,20,,9.7,11.7,83,,
43.6000000,-114.6666667,20110210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",0.2,1.0,20,,17.6,18.1,97,,
43.8833333,-114.6666667,20110210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",0.1,0.7,14,,11.7,13.3,88,,
43.8666667,-114.7166667,20110210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",0.2,0.8,25,,13.5,14.0,96,,
43.6166667,-113.9333333,20110210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",0.0,0.4,0,,9.0,9.0,100,,
43.7166667,-114.1666667,20110210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",0.0,0.6,0,,10.9,11.1,98,,
43.8166667,-114.2666667,20110210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",0.0,0.8,0,,12.1,14.7,82,,
43.6333333,-113.9666667,20110210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",0.1,0.6,17,,11.2,11.7,96,,
43.8000000,-114.8500000,20110210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",0.2,1.3,15,,21.0,21.2,99,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",15,,"","",97,, 
43.7500000,-113.9333333,20110210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",0.2,0.6,33,,12.5,11.2,112,,
