# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# S N O W  P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Saturday: February 10 1990
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Snow and Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Wteq_amt                           current snow water equivalent (inches)
# 10 Wteq_med                           snow water equivalent Median (inches)
# 11 Wteq_amt_pct_med                   current snow water equivalent as percent of Median
# 12 Wteq_amt_pct_med_flag              snow water equivalent validity code
# 13 Prec_wytd_amt                      water year to date precipitation (inches)
# 14 Prec_wytd_avg                      water year to date precipitation Average (inches)
# 15 Prec_wytd_pctavg                   water year to date precipitation as percent of Average
# 16 Prec_wytd_pct_avg_flag             water year to date precipitation validty code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The SNOW WATER EQUIVALENT percent of Median represents the snow water
# equivalent found at selected SNOTEL sites in or near the basin compared
# to the Median value for those sites on this day.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
47.1833333,-114.3333333,19900210,"FLATHEAD RIVER BASIN",783,"14B05S","Sleeping Woman","6150",-999,10.1,,-997,-999,14.7,,-997,
48.9166667,-114.8666667,19900210,"FLATHEAD RIVER BASIN",787,"14A12S","Stahl Peak","6030",31.9,23.2,138,,37.5,26.6,141,,
47.0000000,-113.9333333,19900210,"FLATHEAD RIVER BASIN",901,"13C01S","Stuart Mountain","7400",-999,21.9,,-997,-999,22.8,,-997,
,,,,"FLATHEAD RIVER BASIN",,,Basin Index (%),"","",132,,"","",142,, 
46.1000000,-113.1333333,19900210,"UPPER CLARK FORK RIVER BASIN",313,"13C44S","Barker Lakes","8250",8.8,8.6,102,,11.9,10.5,113,,
45.8000000,-112.5166667,19900210,"UPPER CLARK FORK RIVER BASIN",315,"12D09S","Basin Creek","7180",5.2,4.8,108,,6.4,6.0,107,,
46.4166667,-113.4333333,19900210,"UPPER CLARK FORK RIVER BASIN",349,"13C13S","Black Pine","7210",8.4,6.7,125,,9.9,9.1,109,,
46.4666667,-113.4000000,19900210,"UPPER CLARK FORK RIVER BASIN",410,"13C33S","Combination","5600",3.2,3.4,94,,6.7,6.5,103,,
47.0500000,-112.6000000,19900210,"UPPER CLARK FORK RIVER BASIN",413,"12B16S","Copper Bottom","5200",9.2,-998,,-997,14.4,11.7,123,,
47.0833333,-112.7333333,19900210,"UPPER CLARK FORK RIVER BASIN",414,"12B14S","Copper Camp","6950",25.4,-998,,-997,30.0,23.0,130,,
46.8833333,-113.3166667,19900210,"UPPER CLARK FORK RIVER BASIN",604,"13C38S","Lubrecht Flume","4680",4.2,4.1,102,,8.4,7.4,114,,
46.8500000,-112.5000000,19900210,"UPPER CLARK FORK RIVER BASIN",903,"12C22S","Nevada Ridge","7020",-999,9.4,,-997,-999,11.5,,-997,
46.8666667,-113.2833333,19900210,"UPPER CLARK FORK RIVER BASIN",657,"13C31S","N Fk Elk Creek","6250",8.4,7.3,115,,11.0,9.6,115,,
47.2666667,-113.7500000,19900210,"UPPER CLARK FORK RIVER BASIN",667,"13B07S","North Fork Jocko","6330",32.4,28.8,112,,44.4,35.5,125,,
46.1333333,-113.3000000,19900210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",5.5,5.8,95,,-999,7.5,,-997,
46.3500000,-112.2666667,19900210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",11.2,8.7,129,,11.8,9.1,130,,
46.2500000,-113.7666667,19900210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",18.0,14.7,122,,18.2,15.8,115,,
47.0000000,-113.9333333,19900210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",-999,21.9,,-997,-999,22.8,,-997,
46.2666667,-113.1666667,19900210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",14.8,13.1,113,,17.8,15.2,117,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",113,,"","",120,, 
46.1833333,-113.8500000,19900210,"BITTERROOT",433,"13C39S","Daly Creek","5780",8.8,7.0,126,,11.4,9.7,118,,
46.6333333,-114.5833333,19900210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",24.1,19.3,125,,32.6,24.5,133,,
45.6666667,-113.9500000,19900210,"BITTERROOT",638,"13D16S","Moose Creek","6200",10.2,11.9,86,,13.0,14.5,90,,
45.7333333,-114.4833333,19900210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",10.2,9.2,111,,15.7,14.4,109,,
45.7000000,-113.9666667,19900210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",17.9,16.6,108,,17.0,16.3,104,,
46.2500000,-113.7666667,19900210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",18.0,14.7,122,,18.2,15.8,115,,
46.1500000,-114.4500000,19900210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",14.9,11.9,125,,25.7,22.9,112,,
46.1500000,-114.5000000,19900210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",33.1,26.0,127,,38.6,31.9,121,,
,,,,"BITTERROOT",,,Basin Index (%),"","",118,,"","",115,, 
46.9833333,-115.0333333,19900210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",34.2,27.3,125,,43.6,33.4,131,,
47.5333333,-115.7833333,19900210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",11.4,8.9,128,,37.0,26.6,139,,
46.6333333,-114.5833333,19900210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",24.1,19.3,125,,32.6,24.5,133,,
47.4500000,-115.7000000,19900210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",28.0,20.0,140,,40.3,28.9,139,,
48.1333333,-115.6166667,19900210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",-999,23.7,,-997,-999,39.8,,-997,
47.1833333,-114.3333333,19900210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",-999,10.1,,-997,-999,14.7,,-997,
47.0000000,-113.9333333,19900210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",-999,21.9,,-997,-999,22.8,,-997,
47.5500000,-115.8166667,19900210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",26.3,17.3,152,,39.0,26.3,148,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",134,,"","",138,, 
48.3000000,-116.0666667,19900210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",50.8,38.6,132,,69.3,49.5,140,,
48.6833333,-117.1833333,19900210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",22.3,19.0,117,,29.9,25.2,119,,
47.5333333,-115.7833333,19900210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",11.4,8.9,128,,37.0,26.6,139,,
47.4500000,-115.7000000,19900210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",28.0,20.0,140,,40.3,28.9,139,,
47.0833333,-115.9666667,19900210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",45.1,39.9,113,,51.9,41.9,124,,
47.1500000,-116.2666667,19900210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",-999,17.6,,-997,-999,30.6,,-997,
48.0500000,-116.2333333,19900210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",33.1,26.0,127,,47.4,32.3,147,,
47.8833333,-117.0833333,19900210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",18.6,15.6,119,,29.5,24.3,121,,
48.3666667,-116.6333333,19900210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",42.0,32.8,128,,40.2,29.3,137,,
46.9500000,-116.3333333,19900210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",10.6,8.3,128,,23.1,21.0,110,,
47.5500000,-115.8166667,19900210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",26.3,17.3,152,,39.0,26.3,148,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",127,,"","",134,, 
48.6833333,-117.1833333,19900210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",22.3,19.0,117,,29.9,25.2,119,,
48.7166667,-120.6666667,19900210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",40.1,29.6,135,,29.2,-998,,-997,
48.3666667,-119.0833333,19900210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",-999,10.6,,-997,-999,13.1,,-997,
48.6500000,-119.8333333,19900210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",6.4,6.9,93,,8.8,10.1,87,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",124,,"","",110,, 
47.3500000,-120.6833333,19900210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",17.1,12.9,133,,25.4,22.1,115,,
48.2000000,-120.9166667,19900210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",54.6,43.0,127,,47.7,46.7,102,,
42.0166667,-115.0000000,19900210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",-999,9.9,,-997,-999,11.6,,-997,
48.4500000,-120.9166667,19900210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",41.8,33.0,127,,51.3,43.4,118,,
47.9833333,-120.5666667,19900210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",14.5,14.5,100,,22.2,22.3,100,,
47.7500000,-121.1000000,19900210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",44.4,29.6,150,,67.2,55.1,122,,
47.2333333,-120.3000000,19900210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",3.4,8.1,42,,13.3,15.2,88,,
47.2833333,-120.3666667,19900210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",6.8,9.7,70,,14.5,15.2,95,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",121,,"","",110,, 
46.8166667,-121.3333333,19900210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",18.5,18.7,99,,38.8,37.6,103,,
47.5333333,-121.0833333,19900210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",36.7,23.3,158,,48.9,41.0,119,,
46.5500000,-121.1666667,19900210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",14.0,16.0,88,,21.7,21.5,101,,
47.2833333,-120.4833333,19900210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",15.3,-998,,-997,18.3,19.1,96,,
46.3500000,-121.0833333,19900210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",-999,14.7,,-997,-999,20.6,,-997,
46.9000000,-121.4833333,19900210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",35.3,38.5,92,,52.8,48.9,108,,
47.3833333,-121.0666667,19900210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",28.7,24.1,119,,39.1,37.4,105,,
46.6333333,-121.3833333,19900210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",22.8,16.9,135,,27.7,27.2,102,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",113,,"","",106,, 
43.9333333,-110.4500000,19900210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",12.6,11.5,110,,14.9,14.9,100,,
42.9666667,-110.6166667,19900210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",14.4,15.1,95,,10.0,13.7,73,,
42.6500000,-110.8166667,19900210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",12.7,13.8,92,,14.0,16.9,83,,
43.1333333,-110.2000000,19900210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",8.3,7.0,119,,7.6,8.2,93,,
43.3500000,-110.4333333,19900210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",11.8,11.6,102,,14.1,14.5,97,,
44.1333333,-110.8333333,19900210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",23.8,22.2,107,,27.9,25.6,109,,
43.3833333,-110.1333333,19900210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",8.9,8.7,102,,8.7,8.7,100,,
44.2166667,-110.6666667,19900210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",23.7,21.8,109,,27.0,24.8,109,,
43.1666667,-110.1333333,19900210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",11.4,10.2,112,,11.7,12.0,98,,
43.5166667,-110.9166667,19900210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",17.6,16.9,104,,19.4,19.5,99,,
42.5000000,-110.9166667,19900210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",8.7,8.5,102,,10.0,11.4,88,,
42.5333333,-110.6666667,19900210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",15.4,15.7,98,,14.4,16.5,87,,
43.7500000,-110.0500000,19900210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",17.8,15.7,113,,19.1,16.9,113,,
44.1500000,-110.2166667,19900210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",21.0,18.9,111,,22.5,18.5,122,,
42.8166667,-110.8333333,19900210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",17.3,18.2,95,,19.0,23.0,83,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",104,,"","",98,, 
44.5000000,-111.1333333,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",26.4,25.6,103,,27.4,26.5,103,,
44.4333333,-112.0000000,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",6.1,8.5,72,,7.9,11.1,71,,
44.1333333,-110.8333333,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",23.8,22.2,107,,27.9,25.6,109,,
44.4166667,-111.3833333,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",9.7,10.5,92,,11.7,13.2,89,,
44.2166667,-110.6666667,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",23.7,21.8,109,,27.0,24.8,109,,
44.5833333,-111.1166667,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",17.2,15.1,114,,17.8,18.4,97,,
43.5166667,-110.9166667,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",17.6,16.9,104,,19.4,19.5,99,,
43.5666667,-111.2166667,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",8.7,10.2,85,,12.1,15.3,79,,
42.5166667,-111.9500000,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",9.5,13.6,70,,10.9,14.5,75,,
43.2166667,-111.6833333,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",8.6,9.8,88,,9.8,11.6,84,,
42.5666667,-111.3000000,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",8.5,9.6,89,,11.9,14.4,83,,
42.9500000,-111.3666667,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",7.9,9.4,84,,9.9,11.8,84,,
44.6166667,-111.1500000,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",10.2,10.0,102,,12.2,14.1,87,,
44.5333333,-111.4166667,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",16.6,17.4,95,,19.3,20.3,95,,
42.7500000,-112.4833333,19900210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",8.3,9.8,85,,9.4,13.4,70,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",96,,"","",92,, 
43.2666667,-115.3500000,19900210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",-999,9.7,,-997,-999,12.9,,-997,
43.7666667,-114.4166667,19900210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",-999,9.0,,-997,-999,11.7,,-997,
43.6000000,-114.6666667,19900210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",11.5,-998,,-997,14.8,18.1,82,,
43.8833333,-114.6666667,19900210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",9.3,11.7,79,,11.5,13.3,86,,
43.8666667,-114.7166667,19900210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",9.7,12.6,77,,11.9,14.0,85,,
43.6166667,-113.9333333,19900210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",5.1,7.1,72,,7.1,9.0,79,,
43.7166667,-114.1666667,19900210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",5.7,8.3,69,,8.8,11.1,79,,
43.8166667,-114.2666667,19900210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",10.8,13.4,81,,12.1,14.7,82,,
