# --------------------------- WARNING ------------------------------
# The data you have obtained are provisional and subject to revision.
#
# Contact your state water supply staff for assistance
# http://www.wcc.nrcs.usda.gov/partnerships/links_wsfs.html
#
# United States Department of Agriculture
# Natural Resources Conservation Service
# National Water and Climate Center
# Portland Oregon
#
# S N O W  P R E C I P I T A T I O N   U P D A T E
#
# This report is based on mountain data from USDA-NRCS SNOTEL Sites
# Data are based on the first reading of the day (typically 00:00)
# Thursday: February 10 1994
# 
# Medians and averages are calculated for the period 1981-2010.
#
# retrieved: Wednesday: February 10 2021 PDT
#
# This file contains the Columbia River Basin SNOTEL Snow and Precipitation Update Report
#
# This file contains a list of stations and basin summaries of hydrologic conditions.
# The fields are comma delimited and the first line after this header describes the contents of each column:
#
#    column                             column definition
#    -------------------------          -------------------------------------
#  1 Lat                                decimal latitude
#  2 Long                               decimal longitude w/negative sign
#  3 YYYYMMDD                           date of observation
#  4 Basin_name                         state sub-basin name
#  5 Station_id                         Snotel system identification code
#  6 Acton_id                           Snow Survey Program ACTON code
#  7 Station_name                       station name
#  8 Elevation                          elevation (feet)
#  9 Wteq_amt                           current snow water equivalent (inches)
# 10 Wteq_med                           snow water equivalent Median (inches)
# 11 Wteq_amt_pct_med                   current snow water equivalent as percent of Median
# 12 Wteq_amt_pct_med_flag              snow water equivalent validity code
# 13 Prec_wytd_amt                      water year to date precipitation (inches)
# 14 Prec_wytd_avg                      water year to date precipitation Average (inches)
# 15 Prec_wytd_pctavg                   water year to date precipitation as percent of Average
# 16 Prec_wytd_pct_avg_flag             water year to date precipitation validty code
#
# Data-value qualification codes included in this output:
#  -997 Data may not provide a valid measure of conditions
#         If the current swe data value is > 0 and the Median is 0 then the percent of Median flag = -997
#         If either the current data value or the Median is missing then the percent of Median cell will be blank and the percent of Median flag will be -997
#         If the current swe value is < 10% of the Median peak swe then the percent of Median flag = -997
#         If over 1/2 of the stations for a basin report missing or invalid data then the percent of Median flag = -997
#  -998 No Normal available
#  -999 Missing data
#         If the current data value is missing then the current data value = -999
#         If the current precipitation is negative then the current precipitation value = -999
#         If the current swe is < -1 then the current swe value = -999
#         If over 1/2 of the stations for a basin are missing then the percent of Average cell is blank
#
# If the Basin Index (%) for comparison value is flagged as potentially invalid
# care should be taken to evaluate if the value is representative of conditions in the basin.
#
# The SNOW WATER EQUIVALENT percent of Median represents the snow water
# equivalent found at selected SNOTEL sites in or near the basin compared
# to the Median value for those sites on this day.,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,
# The TOTAL PRECIPITATION percent of Average represents the total,,,,,,,,,,,,,,,,
# precipitation (beginning October 1st) found at selected SNOTEL sites in,,,,,,,,,,,,,,,,
# or near the basin compared to the Average value for those sites on this day.,,,,,,,,,,,,,,,,
# Site -- Either: (a) the current value is missing; 
#(b) the median or average for the day is not available or is zero; or 
#(c) for snow water equivalent the median for the day is less than 10% of the maximum median value for  the year.
# Basin - More than half of the sites within the basin are flagged with * preventing the 
#calculation of a meaningful basin index.
The basin index is calculated as the sum of the valid current values 
divided by the sum of the corresponding medians (for snow water equivalent)
or averages (for precipitation) and the resulting fraction multiplied by 100.
##########################################################################,,,,,,,,,,,,,
Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
46.6333333,-114.5833333,19940210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",12.6,19.3,65,,15.4,24.5,63,,
47.4500000,-115.7000000,19940210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",13.6,20.0,68,,17.2,28.9,60,,
48.1333333,-115.6166667,19940210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",-999,23.7,,-997,-999,39.8,,-997,
47.1833333,-114.3333333,19940210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",7.9,10.1,78,,11.5,14.7,78,,
47.0000000,-113.9333333,19940210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",-999,21.9,,-997,-999,22.8,,-997,
47.5500000,-115.8166667,19940210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",15.5,17.3,90,,17.6,26.3,67,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",72,,"","",64,, 
48.3000000,-116.0666667,19940210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",22.6,38.6,59,,25.3,49.5,51,,
48.6833333,-117.1833333,19940210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",17.0,19.0,89,,18.9,25.2,75,,
47.5333333,-115.7833333,19940210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",6.7,8.9,75,,15.7,26.6,59,,
47.4500000,-115.7000000,19940210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",13.6,20.0,68,,17.2,28.9,60,,
47.0833333,-115.9666667,19940210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",23.3,39.9,58,,23.9,41.9,57,,
47.1500000,-116.2666667,19940210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",14.4,17.6,82,,17.1,30.6,56,,
48.0500000,-116.2333333,19940210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",16.0,26.0,62,,19.2,32.3,59,,
47.8833333,-117.0833333,19940210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",13.5,15.6,87,,16.7,24.3,69,,
48.3666667,-116.6333333,19940210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",22.5,32.8,69,,18.9,29.3,65,,
46.9500000,-116.3333333,19940210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",5.6,8.3,67,,11.7,21.0,56,,
47.5500000,-115.8166667,19940210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",15.5,17.3,90,,17.6,26.3,67,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",70,,"","",60,, 
48.6833333,-117.1833333,19940210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",17.0,19.0,89,,18.9,25.2,75,,
48.7166667,-120.6666667,19940210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",17.3,29.6,58,,18.2,-998,,-997,
48.3666667,-119.0833333,19940210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",4.8,10.6,45,,5.4,13.1,41,,
48.6500000,-119.8333333,19940210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",5.4,6.9,78,,6.3,10.1,62,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",67,,"","",63,, 
47.3500000,-120.6833333,19940210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",8.8,12.9,68,,13.4,22.1,61,,
48.2000000,-120.9166667,19940210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",27.9,43.0,65,,27.7,46.7,59,,
42.0166667,-115.0000000,19940210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",5.7,9.9,58,,7.2,11.6,62,,
48.4500000,-120.9166667,19940210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",15.8,33.0,48,,27.8,43.4,64,,
47.9833333,-120.5666667,19940210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",10.1,14.5,70,,12.1,22.3,54,,
47.7500000,-121.1000000,19940210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",21.3,29.6,72,,33.5,55.1,61,,
47.2333333,-120.3000000,19940210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",7.4,8.1,91,,7.9,15.2,52,,
47.2833333,-120.3666667,19940210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",6.4,9.7,66,,7.9,15.2,52,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",64,,"","",59,, 
46.8166667,-121.3333333,19940210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",11.9,18.7,64,,20.2,37.6,54,,
47.5333333,-121.0833333,19940210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",19.1,23.3,82,,26.9,41.0,66,,
46.5500000,-121.1666667,19940210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",10.7,16.0,67,,11.5,21.5,53,,
47.2833333,-120.4833333,19940210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",10.8,-998,,-997,9.8,19.1,51,,
46.3500000,-121.0833333,19940210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",8.2,14.7,56,,11.2,20.6,54,,
46.9000000,-121.4833333,19940210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",25.8,38.5,67,,29.2,48.9,60,,
47.3833333,-121.0666667,19940210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",17.1,24.1,71,,20.3,37.4,54,,
46.6333333,-121.3833333,19940210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",11.4,16.9,67,,14.1,27.2,52,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",68,,"","",57,, 
43.9333333,-110.4500000,19940210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",9.3,11.5,81,,10.3,14.9,69,,
42.9666667,-110.6166667,19940210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",11.6,15.1,77,,10.0,13.7,73,,
42.6500000,-110.8166667,19940210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",9.2,13.8,67,,11.8,16.9,70,,
43.1333333,-110.2000000,19940210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",3.3,7.0,47,,4.7,8.2,57,,
43.3500000,-110.4333333,19940210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",7.8,11.6,67,,7.0,14.5,48,,
44.1333333,-110.8333333,19940210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",17.6,22.2,79,,19.1,25.6,75,,
43.3833333,-110.1333333,19940210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",6.0,8.7,69,,5.2,8.7,60,,
44.2166667,-110.6666667,19940210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",14.9,21.8,68,,16.7,24.8,67,,
43.1666667,-110.1333333,19940210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",5.9,10.2,58,,7.2,12.0,60,,
43.5166667,-110.9166667,19940210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",12.7,16.9,75,,13.6,19.5,70,,
42.5000000,-110.9166667,19940210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",6.0,8.5,71,,7.1,11.4,62,,
42.5333333,-110.6666667,19940210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",8.9,15.7,57,,10.3,16.5,62,,
43.7500000,-110.0500000,19940210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",13.5,15.7,86,,13.7,16.9,81,,
44.1500000,-110.2166667,19940210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",13.2,18.9,70,,13.6,18.5,74,,
42.8166667,-110.8333333,19940210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",14.3,18.2,79,,17.2,23.0,75,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",71,,"","",68,, 
44.5000000,-111.1333333,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",19.4,25.6,76,,19.1,26.5,72,,
44.4333333,-112.0000000,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",4.4,8.5,52,,5.9,11.1,53,,
44.1333333,-110.8333333,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",17.6,22.2,79,,19.1,25.6,75,,
44.4166667,-111.3833333,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",7.8,10.5,74,,8.9,13.2,67,,
44.2166667,-110.6666667,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",14.9,21.8,68,,16.7,24.8,67,,
44.5833333,-111.1166667,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",11.7,15.1,77,,12.4,18.4,67,,
43.5166667,-110.9166667,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",12.7,16.9,75,,13.6,19.5,70,,
43.5666667,-111.2166667,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",8.9,10.2,87,,11.2,15.3,73,,
42.5166667,-111.9500000,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",8.0,13.6,59,,9.8,14.5,68,,
43.2166667,-111.6833333,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",6.1,9.8,62,,7.4,11.6,64,,
42.5666667,-111.3000000,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",7.6,9.6,79,,9.3,14.4,65,,
42.9500000,-111.3666667,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",7.1,9.4,76,,8.7,11.8,74,,
44.6166667,-111.1500000,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",8.1,10.0,81,,10.4,14.1,74,,
44.5333333,-111.4166667,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",11.7,17.4,67,,13.2,20.3,65,,
42.7500000,-112.4833333,19940210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",7.2,9.8,73,,8.9,13.4,66,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",73,,"","",69,, 
43.2666667,-115.3500000,19940210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",5.5,9.7,57,,6.8,12.9,53,,
43.7666667,-114.4166667,19940210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",5.0,9.0,56,,5.3,11.7,45,,
43.6000000,-114.6666667,19940210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",7.7,-998,,-997,9.6,18.1,53,,
43.8833333,-114.6666667,19940210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",6.3,11.7,54,,6.9,13.3,52,,
43.8666667,-114.7166667,19940210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",6.4,12.6,51,,8.6,14.0,61,,
43.6166667,-113.9333333,19940210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",4.0,7.1,56,,4.9,9.0,54,,
43.7166667,-114.1666667,19940210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",4.7,8.3,57,,6.2,11.1,56,,
43.8166667,-114.2666667,19940210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",7.2,13.4,54,,8.1,14.7,55,,
