Lat,Long,YYYYMMDD,Basin_name,Station_id,Acton_id,Station_name,Elevation,Wteq_amt,Wteq_med,Wteq_amt_pct_med,Wteq_amt_pct_med_flag,Prec_wytd_amt,Prec_wytd_avg,Prec_wytd_pctavg,Prec_wytd_pct_avg_flag, 
46.1333333,-113.3000000,20170210,"UPPER CLARK FORK RIVER BASIN",930,"13C36S","Peterson Meadows","7200",5.6,5.8,97,,8.4,7.5,112,,
46.3500000,-112.2666667,20170210,"UPPER CLARK FORK RIVER BASIN",722,"12C11S","Rocker Peak","8000",7.4,8.7,85,,8.1,9.1,89,,
46.2500000,-113.7666667,20170210,"UPPER CLARK FORK RIVER BASIN",760,"13C03S","Skalkaho Summit","7250",12.4,14.7,84,,17.8,15.8,113,,
47.0000000,-113.9333333,20170210,"UPPER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",20.2,21.9,92,,26.1,22.8,114,,
46.2666667,-113.1666667,20170210,"UPPER CLARK FORK RIVER BASIN",850,"13C43S","Warm Springs","7800",11.4,13.1,87,,15.2,15.2,100,,
,,,,"UPPER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",89,,"","",106,, 
46.1833333,-113.8500000,20170210,"BITTERROOT",433,"13C39S","Daly Creek","5780",7.2,7.0,103,,10.0,9.7,103,,
46.6333333,-114.5833333,20170210,"BITTERROOT",588,"14C05S","Lolo Pass","5240",19.9,19.3,103,,25.6,24.5,104,,
45.6666667,-113.9500000,20170210,"BITTERROOT",638,"13D16S","Moose Creek","6200",10.9,11.9,92,,14.6,14.5,101,,
45.7333333,-114.4833333,20170210,"BITTERROOT",662,"14D02S","Nez Perce Camp","5650",10.6,9.2,115,,15.6,14.4,108,,
45.7000000,-113.9666667,20170210,"BITTERROOT",727,"13D22S","Saddle Mtn.","7940",14.4,16.6,87,,12.9,16.3,79,,
46.2500000,-113.7666667,20170210,"BITTERROOT",760,"13C03S","Skalkaho Summit","7250",12.4,14.7,84,,17.8,15.8,113,,
46.1500000,-114.4500000,20170210,"BITTERROOT",835,"14C13S","Twelvemile Creek","5600",13.7,11.9,115,,26.9,22.9,117,,
46.1500000,-114.5000000,20170210,"BITTERROOT",836,"14C12S","Twin Lakes","6400",24.3,26.0,93,,35.4,31.9,111,,
,,,,"BITTERROOT",,,Basin Index (%),"","",97,,"","",106,, 
46.9833333,-115.0333333,20170210,"LOWER CLARK FORK RIVER BASIN",530,"15C10S","Hoodoo Basin","6050",26.4,27.3,97,,39.8,33.4,119,,
47.5333333,-115.7833333,20170210,"LOWER CLARK FORK RIVER BASIN",535,"15B21S","Humboldt Gulch","4250",9.6,8.9,108,,30.8,26.6,116,,
46.6333333,-114.5833333,20170210,"LOWER CLARK FORK RIVER BASIN",588,"14C05S","Lolo Pass","5240",19.9,19.3,103,,25.6,24.5,104,,
47.4500000,-115.7000000,20170210,"LOWER CLARK FORK RIVER BASIN",594,"15B02S","Lookout","5190",17.2,20.0,86,,32.9,28.9,114,,
48.1333333,-115.6166667,20170210,"LOWER CLARK FORK RIVER BASIN",932,"15A12S","Poorman Creek","5100",23.1,23.7,97,,50.4,39.8,127,,
47.1833333,-114.3333333,20170210,"LOWER CLARK FORK RIVER BASIN",783,"14B05S","Sleeping Woman","6150",11.4,10.1,113,,21.7,14.7,148,,
47.0000000,-113.9333333,20170210,"LOWER CLARK FORK RIVER BASIN",901,"13C01S","Stuart Mountain","7400",20.2,21.9,92,,26.1,22.8,114,,
47.5500000,-115.8166667,20170210,"LOWER CLARK FORK RIVER BASIN",803,"15B09S","Sunset","5540",13.4,17.3,77,,26.8,26.3,102,,
,,,,"LOWER CLARK FORK RIVER BASIN",,,Basin Index (%),"","",95,,"","",117,, 
48.3000000,-116.0666667,20170210,"IDAHO PANHANDLE REGION",323,"16A08S","Bear Mountain","5400",26.5,38.6,69,,56.4,49.5,114,,
48.6833333,-117.1833333,20170210,"IDAHO PANHANDLE REGION",376,"17A01S","Bunchgrass Mdw","5000",13.9,19.0,73,,34.7,25.2,138,,
47.5333333,-115.7833333,20170210,"IDAHO PANHANDLE REGION",535,"15B21S","Humboldt Gulch","4250",9.6,8.9,108,,30.8,26.6,116,,
47.4500000,-115.7000000,20170210,"IDAHO PANHANDLE REGION",594,"15B02S","Lookout","5190",17.2,20.0,86,,32.9,28.9,114,,
47.0833333,-115.9666667,20170210,"IDAHO PANHANDLE REGION",600,"15B14S","Lost Lake","6110",32.5,39.9,81,,48.7,41.9,116,,
47.1500000,-116.2666667,20170210,"IDAHO PANHANDLE REGION",623,"16B14S","Mica Creek","4510",16.8,17.6,95,,34.3,30.6,112,,
48.0500000,-116.2333333,20170210,"IDAHO PANHANDLE REGION",645,"16A04S","Mosquito Ridge","5260",19.7,26.0,76,,36.9,32.3,114,,
47.8833333,-117.0833333,20170210,"IDAHO PANHANDLE REGION",707,"17B04S","Quartz Peak","4700",14.1,15.6,90,,31.8,24.3,131,,
48.3666667,-116.6333333,20170210,"IDAHO PANHANDLE REGION",738,"16A10S","Schweitzer Basin","6090",24.6,32.8,75,,35.7,29.3,122,,
46.9500000,-116.3333333,20170210,"IDAHO PANHANDLE REGION",752,"16C01S","Sherwin","3200",9.5,8.3,114,,23.4,21.0,111,,
47.5500000,-115.8166667,20170210,"IDAHO PANHANDLE REGION",803,"15B09S","Sunset","5540",13.4,17.3,77,,26.8,26.3,102,,
,,,,"IDAHO PANHANDLE REGION",,,Basin Index (%),"","",81,,"","",117,, 
48.6833333,-117.1833333,20170210,"COLUMBIA ABOVE METHOW",376,"17A01S","Bunchgrass Mdw","5000",13.9,19.0,73,,34.7,25.2,138,,
48.7166667,-120.6666667,20170210,"COLUMBIA ABOVE METHOW",515,"20A05S","Harts Pass","6490",34.7,29.6,117,,28.8,-998,,-997,
48.3666667,-119.0833333,20170210,"COLUMBIA ABOVE METHOW",644,"19A13S","Moses Mtn","5010",11.8,10.6,111,,16.6,13.1,127,,
48.6500000,-119.8333333,20170210,"COLUMBIA ABOVE METHOW",728,"19A02S","Salmon Meadows","4460",7.6,6.9,110,,14.1,10.1,140,,
,,,,"COLUMBIA ABOVE METHOW",,,Basin Index (%),"","",103,,"","",135,, 
47.3500000,-120.6833333,20170210,"CHELAN, ENTIAT, WENATCHEE",352,"20B02S","Blewett Pass","4240",12.4,12.9,96,,21.1,22.1,95,,
48.2000000,-120.9166667,20170210,"CHELAN, ENTIAT, WENATCHEE",606,"20A23S","Lyman Lake","5980",44.2,43.0,103,,53.1,46.7,114,,
42.0166667,-115.0000000,20170210,"CHELAN, ENTIAT, WENATCHEE",871,"15G02S","Wilson Creek","7120",11.1,9.9,112,,14.3,11.6,123,,
48.4500000,-120.9166667,20170210,"CHELAN, ENTIAT, WENATCHEE",681,"20A12S","Park Creek Ridge","4600",29.9,33.0,91,,45.6,43.4,105,,
47.9833333,-120.5666667,20170210,"CHELAN, ENTIAT, WENATCHEE",699,"20B24S","Pope Ridge","3590",13.4,14.5,92,,25.9,22.3,116,,
47.7500000,-121.1000000,20170210,"CHELAN, ENTIAT, WENATCHEE",791,"21B01S","Stevens Pass","3950",24.0,29.6,81,,52.9,55.1,96,,
47.2333333,-120.3000000,20170210,"CHELAN, ENTIAT, WENATCHEE",832,"20B25S","Trough","5480",11.7,8.1,144,,20.1,15.2,132,,
47.2833333,-120.3666667,20170210,"CHELAN, ENTIAT, WENATCHEE",841,"20B07S","Upper Wheeler","4330",10.5,9.7,108,,21.3,15.2,140,,
,,,,"CHELAN, ENTIAT, WENATCHEE",,,Basin Index (%),"","",98,,"","",110,, 
46.8166667,-121.3333333,20170210,"YAKIMA, AHTANUM",375,"21C38S","Bumping Ridge","4610",20.9,18.7,112,,48.9,37.6,130,,
47.5333333,-121.0833333,20170210,"YAKIMA, AHTANUM",478,"21B04S","Fish Lake","3430",19.6,23.3,84,,39.9,41.0,97,,
46.5500000,-121.1666667,20170210,"YAKIMA, AHTANUM",502,"21C10S","Green Lake","5920",18.2,16.0,114,,30.3,21.5,141,,
47.2833333,-120.4833333,20170210,"YAKIMA, AHTANUM",507,"20B11S","Grouse Camp","5390",13.7,-998,,-997,19.6,19.1,103,,
46.3500000,-121.0833333,20170210,"YAKIMA, AHTANUM",599,"21C39S","Lost Horse","5120",15.5,14.7,105,,23.8,20.6,116,,
46.9000000,-121.4833333,20170210,"YAKIMA, AHTANUM",642,"21C17S","Morse Lake","5410",37.6,38.5,98,,63.1,48.9,129,,
47.3833333,-121.0666667,20170210,"YAKIMA, AHTANUM",734,"21B51S","Sasse Ridge","4340",20.0,24.1,83,,35.9,37.4,96,,
46.6333333,-121.3833333,20170210,"YAKIMA, AHTANUM",863,"21C28S","White Pass E.S.","4440",18.2,16.9,108,,33.2,27.2,122,,
,,,,"YAKIMA, AHTANUM",,,Basin Index (%),"","",99,,"","",116,, 
43.9333333,-110.4500000,20170210,"SNAKE ABOVE PALISADES",314,"10F02S","Base Camp","7060",21.7,11.5,189,,29.3,14.9,197,,
42.9666667,-110.6166667,20170210,"SNAKE ABOVE PALISADES",353,"10G02S","Blind Bull Sum","8650",31.1,15.1,206,,27.4,13.7,200,,
42.6500000,-110.8166667,20170210,"SNAKE ABOVE PALISADES",419,"10G25S","Cottonwood Creek","7670",20.1,13.8,146,,27.2,16.9,161,,
43.1333333,-110.2000000,20170210,"SNAKE ABOVE PALISADES",460,"10F17S","East Rim Divide","7930",15.3,7.0,219,,16.9,8.2,206,,
43.3500000,-110.4333333,20170210,"SNAKE ABOVE PALISADES",497,"10F29S","Granite Creek","6770",23.0,11.6,198,,26.2,14.5,181,,
44.1333333,-110.8333333,20170210,"SNAKE ABOVE PALISADES",499,"10E15S","Grassy Lake","7265",29.3,22.2,132,,41.3,25.6,161,,
43.3833333,-110.1333333,20170210,"SNAKE ABOVE PALISADES",506,"10F19S","Gros Ventre Summit","8750",13.9,8.7,160,,17.8,8.7,205,,
44.2166667,-110.6666667,20170210,"SNAKE ABOVE PALISADES",577,"10E09S","Lewis Lake Divide","7850",27.8,21.8,128,,39.0,24.8,157,,
43.1666667,-110.1333333,20170210,"SNAKE ABOVE PALISADES",597,"10F16S","Loomis Park","8240",21.3,10.2,209,,24.9,12.0,208,,
43.5166667,-110.9166667,20170210,"SNAKE ABOVE PALISADES",689,"10F23S","Phillips Bench","8200",25.1,16.9,149,,34.8,19.5,178,,
42.5000000,-110.9166667,20170210,"SNAKE ABOVE PALISADES",730,"10G08S","Salt River Summit","7640",16.2,8.5,191,,21.7,11.4,190,,
42.5333333,-110.6666667,20170210,"SNAKE ABOVE PALISADES",779,"10G20S","Spring Creek Divide","9000",27.1,15.7,173,,28.8,16.5,175,,
43.7500000,-110.0500000,20170210,"SNAKE ABOVE PALISADES",822,"10F09S","Togwotee Pass","9580",24.2,15.7,154,,28.0,16.9,166,,
44.1500000,-110.2166667,20170210,"SNAKE ABOVE PALISADES",837,"10E17S","Two Ocean Plateau","9240",32.5,18.9,172,,33.2,18.5,179,,
42.8166667,-110.8333333,20170210,"SNAKE ABOVE PALISADES",868,"10G23S","Willow Creek","8080",25.1,18.2,138,,36.3,23.0,158,,
,,,,"SNAKE ABOVE PALISADES",,,Basin Index (%),"","",164,,"","",177,, 
44.5000000,-111.1333333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",347,"11E35S","Black Bear","8170",29.0,25.6,113,,37.4,26.5,141,,
44.4333333,-112.0000000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",424,"11E37S","Crab Creek","6900",7.4,8.5,87,,14.2,11.1,128,,
44.1333333,-110.8333333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",499,"10E15S","Grassy Lake","7265",29.3,22.2,132,,41.3,25.6,161,,
44.4166667,-111.3833333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",546,"11E10S","Island Park","6290",11.0,10.5,105,,19.8,13.2,150,,
44.2166667,-110.6666667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",577,"10E09S","Lewis Lake Divide","7850",27.8,21.8,128,,39.0,24.8,157,,
44.5833333,-111.1166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",609,"11E31S","Madison Plateau","7750",19.3,15.1,128,,26.8,18.4,146,,
43.5166667,-110.9166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",689,"10F23S","Phillips Bench","8200",25.1,16.9,149,,34.8,19.5,178,,
43.5666667,-111.2166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",695,"11F02S","Pine Creek Pass","6720",14.6,10.2,143,,25.7,15.3,168,,
42.5166667,-111.9500000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",741,"11G30S","Sedgwick Peak","7850",19.9,13.6,146,,25.2,14.5,174,,
43.2166667,-111.6833333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",749,"11F11S","Sheep Mtn.","6650",14.1,9.8,144,,19.1,11.6,165,,
42.5666667,-111.3000000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",761,"11G05S","Slug Creek Divide","7225",17.2,9.6,179,,25.0,14.4,174,,
42.9500000,-111.3666667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",770,"11G01S","Somsen Ranch","6800",12.3,9.4,131,,19.5,11.8,165,,
44.6166667,-111.1500000,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",858,"11E30S","Whiskey Creek","6800",11.7,10.0,117,,19.6,14.1,139,,
44.5333333,-111.4166667,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",860,"11E36S","White Elephant","7710",16.0,17.4,92,,31.6,20.3,156,,
42.7500000,-112.4833333,20170210,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",867,"12G17S","Wildhorse Divide","6490",16.2,9.8,165,,20.5,13.4,153,,
,,,,"HENRYS FORK, TETON, WILLOW, BLACKFOOT, PORTNEUF",,,Basin Index (%),"","",129,,"","",157,, 
43.2666667,-115.3500000,20170210,"BIG AND LITTLE WOOD BASINS",382,"15F09S","Camas Creek Divide","5710",14.5,9.7,149,,19.6,12.9,152,,
43.7666667,-114.4166667,20170210,"BIG AND LITTLE WOOD BASINS",895,"14F19S","Chocolate Gulch","6310",15.0,9.0,167,,20.6,11.7,176,,
43.6000000,-114.6666667,20170210,"BIG AND LITTLE WOOD BASINS",450,"14F08S","Dollarhide Summit","8420",27.3,-998,,-997,28.4,18.1,157,,
43.8833333,-114.6666667,20170210,"BIG AND LITTLE WOOD BASINS",489,"14F17S","Galena","7470",19.2,11.7,164,,23.3,13.3,175,,
43.8666667,-114.7166667,20170210,"BIG AND LITTLE WOOD BASINS",490,"14F12S","Galena Summit","8780",22.4,12.6,178,,25.1,14.0,179,,
43.6166667,-113.9333333,20170210,"BIG AND LITTLE WOOD BASINS",492,"13F04S","Garfield R.S.","6560",12.4,7.1,175,,18.7,9.0,208,,
43.7166667,-114.1666667,20170210,"BIG AND LITTLE WOOD BASINS",537,"14F16S","Hyndman","7620",15.2,8.3,183,,20.3,11.1,183,,
43.8166667,-114.2666667,20170210,"BIG AND LITTLE WOOD BASINS",601,"14F03S","Lost-Wood Divide","7900",25.0,13.4,187,,28.1,14.7,191,,
43.6333333,-113.9666667,20170210,"BIG AND LITTLE WOOD BASINS",805,"13F09S","Swede Peak","7640",16.7,10.1,165,,21.1,11.7,180,,
43.8000000,-114.8500000,20170210,"BIG AND LITTLE WOOD BASINS",845,"14F04S","Vienna Mine","8960",33.8,20.7,163,,36.7,21.2,173,,
,,,,"BIG AND LITTLE WOOD BASINS",,,Basin Index (%),"","",170,,"","",176,, 
43.7500000,-113.9333333,20170210,"BIG AND LITTLE LOST BASINS",320,"13F03S","Bear Canyon","7900",15.0,9.2,163,,24.4,11.2,218,,
44.0166667,-113.4666667,20170210,"BIG AND LITTLE LOST BASINS",524,"13E27S","Hilts Creek","8000",10.5,8.4,125,,14.7,9.0,163,,
43.8166667,-114.2666667,20170210,"BIG AND LITTLE LOST BASINS",601,"14F03S","Lost-Wood Divide","7900",25.0,13.4,187,,28.1,14.7,191,,
44.4333333,-113.3166667,20170210,"BIG AND LITTLE LOST BASINS",620,"13E18S","Meadow Lake","9150",13.7,10.0,137,,18.5,11.6,159,,
44.4166667,-113.4000000,20170210,"BIG AND LITTLE LOST BASINS",636,"13E06S","Moonshine","7440",9.8,6.4,153,,15.5,8.8,176,,
43.8666667,-114.2166667,20170210,"BIG AND LITTLE LOST BASINS",792,"14F02S","Stickney Mill","7430",9.9,5.4,183,,16.0,7.2,222,,
,,,,"BIG AND LITTLE LOST BASINS",,,Basin Index (%),"","",159,,"","",188,, 
41.8333333,-115.4500000,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",321,"15H01S","Bear Creek","8040",16.0,13.1,122,,22.4,15.0,149,,
41.7666667,-115.7000000,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",336,"15H04S","Big Bend","6898",12.0,6.8,176,,13.2,7.6,174,,
42.1666667,-114.2000000,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",359,"14G01S","Bostetter R.S.","7500",16.2,10.8,150,,19.6,12.2,161,,
42.3166667,-113.6166667,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",534,"13G01S","Howell Canyon","7980",29.7,15.4,193,,30.8,18.5,166,,
42.1833333,-114.2833333,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",610,"14G02S","Magic Mountain","6880",15.4,13.5,114,,18.9,15.6,121,,
41.8666667,-115.2500000,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",698,"15H14S","Pole Creek R.S.","8360",13.9,13.2,105,,13.0,8.0,162,,
41.7333333,-115.4666667,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",746,"15H03S","Seventysix Creek","7350",14.4,8.0,180,,17.5,10.2,172,,
42.0166667,-115.0000000,20170210,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",871,"15G02S","Wilson Creek","7120",11.1,9.9,112,,14.3,11.6,123,,
,,,,"RAFT, GOOSE, SALMON FALLS, BRUNEAU",,,Basin Index (%),"","",142,,"","",152,, 
43.7500000,-115.2333333,20170210,"WEISER, PAYETTE, BOISE",306,"15F04S","Atlanta Summit","7580",29.0,20.0,145,,34.8,22.8,153,,
44.3000000,-115.2333333,20170210,"WEISER, PAYETTE, BOISE",312,"15E11S","Banner Summit","7040",26.2,16.8,156,,35.5,21.0,169,,
44.9500000,-116.1500000,20170210,"WEISER, PAYETTE, BOISE",319,"16E11S","Bear Basin","5350",12.1,11.5,105,,18.3,17.2,106,,
44.6000000,-116.9833333,20170210,"WEISER, PAYETTE, BOISE",324,"16E10S","Bear Saddle","6180",16.6,17.3,96,,19.0,17.8,107,,
44.6333333,-115.8000000,20170210,"WEISER, PAYETTE, BOISE",338,"15E02S","Big Creek Summit","6560",26.3,22.5,117,,33.3,24.9,134,,
45.0500000,-116.1333333,20170210,"WEISER, PAYETTE, BOISE",370,"16D09S","Brundage Reservoir","6250",21.8,18.8,116,,30.1,25.8,117,,
44.2833333,-115.6500000,20170210,"WEISER, PAYETTE, BOISE",423,"15E08S","Cozy Cove","5400",16.3,10.5,155,,26.5,17.6,151,,
44.5500000,-115.5666667,20170210,"WEISER, PAYETTE, BOISE",439,"15E04S","Deadwood Summit","6860",36.2,26.2,138,,40.2,31.0,130,,
43.6000000,-114.6666667,20170210,"WEISER, PAYETTE, BOISE",450,"14F08S","Dollarhide Summit","8420",27.3,-998,,-997,28.4,18.1,157,,
43.9500000,-115.2666667,20170210,"WEISER, PAYETTE, BOISE",496,"15F14S","Graham Guard Sta.","5690",15.3,10.1,151,,26.5,16.1,165,,
44.0500000,-115.4500000,20170210,"WEISER, PAYETTE, BOISE",550,"15E09S","Jackson Peak","7070",24.8,18.9,131,,33.7,23.0,147,,
43.9333333,-115.6666667,20170210,"WEISER, PAYETTE, BOISE",637,"15F01S","Mores Creek Summit","6100",29.7,21.1,141,,36.7,25.3,145,,
43.5000000,-115.5666667,20170210,"WEISER, PAYETTE, BOISE",704,"15F06S","Prairie","4800",8.5,4.5,189,,14.2,10.7,133,,
45.1833333,-115.9666667,20170210,"WEISER, PAYETTE, BOISE",740,"15D01S","Secesh Summit","6540",21.9,20.7,106,,26.5,23.0,115,,
44.7666667,-116.2500000,20170210,"WEISER, PAYETTE, BOISE",782,"16E05S","Squaw Flat","6240",17.1,14.0,122,,27.1,21.2,128,,
43.6333333,-115.4333333,20170210,"WEISER, PAYETTE, BOISE",830,"15F05S","Trinity Mtn.","7770",35.0,25.7,136,,42.0,27.7,152,,
43.8000000,-114.8500000,20170210,"WEISER, PAYETTE, BOISE",845,"14F04S","Vienna Mine","8960",33.8,20.7,163,,36.7,21.2,173,,
45.0666667,-116.4500000,20170210,"WEISER, PAYETTE, BOISE",855,"16D08S","West Branch","5560",14.4,15.2,95,,25.0,21.6,116,,
,,,,"WEISER, PAYETTE, BOISE",,,Basin Index (%),"","",131,,"","",138,, 
41.7666667,-115.7000000,20170210,"OWYHEE MALHEUR",336,"15H04S","Big Bend","6898",12.0,6.8,176,,13.2,7.6,174,,
44.2500000,-118.5166667,20170210,"OWYHEE MALHEUR",357,"18E16S","Blue Mountain Spring","5870",13.1,11.9,110,,22.8,17.9,127,,
41.8166667,-116.1000000,20170210,"OWYHEE MALHEUR",476,"16H08S","Fawn Creek","7031",14.3,10.9,131,,19.6,15.0,131,,
41.5500000,-116.0000000,20170210,"OWYHEE MALHEUR",548,"16H02S","Jack Creek Upper","7377",13.9,10.7,130,,18.6,13.5,138,,
